fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,cohen_kappa
0,800,63,0.9365079365079365,0.0,0.0,0.0,0.0
1,821,63,1.0,0.0,0.0,0.0,
2,842,63,1.0,0.0,0.0,0.0,
3,863,63,0.9841269841269841,0.0,0.0,0.0,0.0
4,884,63,0.9682539682539683,0.0,0.0,0.0,0.0
5,905,63,0.9682539682539683,0.0,0.0,0.0,0.0
6,926,63,1.0,0.0,0.0,0.0,
7,947,63,1.0,0.0,0.0,0.0,
8,968,63,1.0,0.0,0.0,0.0,
9,989,63,0.8253968253968254,0.35294117647058826,0.21428571428571427,1.0,0.297872340425532
10,1010,63,0.8888888888888888,0.36363636363636365,0.2857142857142857,0.5,0.3076923076923077
11,1031,63,0.8571428571428571,0.18181818181818182,1.0,0.1,0.1575037147102527
12,1052,63,0.8095238095238095,0.0,0.0,0.0,0.0
13,1073,63,0.8253968253968254,0.0,0.0,0.0,0.0
14,1094,63,0.8888888888888888,0.0,0.0,0.0,0.0
15,1115,63,0.8253968253968254,0.0,0.0,0.0,0.0
16,1136,63,0.8253968253968254,0.0,0.0,0.0,0.0
17,1157,63,0.8571428571428571,0.0,0.0,0.0,0.0
18,1178,63,1.0,0.0,0.0,0.0,
19,1199,63,0.5873015873015873,0.0,0.0,0.0,0.0
20,1220,63,0.31746031746031744,0.12244897959183673,0.06521739130434782,1.0,0.036286019210245546
21,1241,63,0.49206349206349204,0.36,0.23076923076923078,0.8181818181818182,0.12041884816753923
22,1262,63,0.6666666666666666,0.4878048780487805,0.4166666666666667,0.5882352941176471,0.2512733446519525
23,1283,63,0.8253968253968254,0.47619047619047616,1.0,0.3125,0.4041272570937231
24,1304,63,0.8888888888888888,0.2222222222222222,1.0,0.125,0.19963702359346636
25,1325,63,0.7619047619047619,0.0,0.0,0.0,-0.05823068309070556
26,1346,63,0.42857142857142855,0.18181818181818182,0.1,1.0,0.07504078303425787
27,1367,63,0.4126984126984127,0.24489795918367346,0.13953488372093023,1.0,0.09334889148191372
28,1388,63,0.5555555555555556,0.46153846153846156,0.3,1.0,0.23834196891191706
29,1409,63,0.7777777777777778,0.5882352941176471,0.4166666666666667,1.0,0.4693140794223827
30,1430,63,0.8571428571428571,0.5263157894736842,0.45454545454545453,0.625,0.44466209598432904
31,1451,63,0.9047619047619048,0.0,0.0,0.0,-0.050000000000000044
32,1472,63,0.8412698412698413,0.0,0.0,0.0,-0.02941176470588225
33,1493,63,0.7619047619047619,0.0,0.0,0.0,-0.030534351145037997
34,1514,63,0.9523809523809523,0.0,0.0,0.0,-0.021621621621621623
35,1535,63,0.8888888888888888,0.0,0.0,0.0,-0.027972027972027913
36,1556,63,0.8571428571428571,0.0,0.0,0.0,0.0
37,1577,63,0.7936507936507936,0.0,0.0,0.0,0.0
38,1598,63,0.873015873015873,0.0,0.0,0.0,0.0
39,1619,63,0.9206349206349206,0.0,0.0,0.0,0.0
40,1640,63,0.8412698412698413,0.0,0.0,0.0,0.0
41,1661,63,0.8412698412698413,0.0,0.0,0.0,0.0
42,1682,63,0.8412698412698413,0.0,0.0,0.0,0.0
43,1703,63,1.0,0.0,0.0,0.0,
44,1724,63,0.7936507936507936,0.13333333333333333,0.07142857142857142,1.0,0.10687022900763365
45,1745,63,0.7619047619047619,0.5454545454545454,0.375,1.0,0.42622950819672134
46,1766,63,0.873015873015873,0.42857142857142855,0.6,0.3333333333333333,0.36363636363636376
47,1787,63,0.873015873015873,0.0,0.0,0.0,0.0
48,1808,63,1.0,0.0,0.0,0.0,
49,1829,63,0.9365079365079365,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30000000000000004
50,1850,63,0.9682539682539683,0.5,1.0,0.3333333333333333,0.4878048780487805
51,1871,63,0.9523809523809523,0.4,0.5,0.3333333333333333,0.37623762376237624
52,1892,63,1.0,0.0,0.0,0.0,
53,1913,63,1.0,0.0,0.0,0.0,
54,1934,63,1.0,0.0,0.0,0.0,
55,1955,63,0.8571428571428571,0.0,0.0,0.0,0.0
56,1976,63,0.8571428571428571,0.0,0.0,0.0,0.0
57,1997,63,0.8571428571428571,0.0,0.0,0.0,0.0
58,2018,63,1.0,0.0,0.0,0.0,
59,2039,63,1.0,0.0,0.0,0.0,
60,2060,63,0.8571428571428571,0.0,0.0,0.0,0.0
61,2081,63,0.8412698412698413,0.0,0.0,0.0,0.0
62,2102,63,0.8412698412698413,0.0,0.0,0.0,0.0
63,2123,63,0.6984126984126984,0.0,0.0,0.0,0.0
64,2144,63,0.8095238095238095,0.5384615384615384,1.0,0.3684210526315789,0.44897959183673475
65,2165,63,0.746031746031746,0.6,0.75,0.5,0.4246575342465754
66,2186,63,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.49689440993788825
67,2207,63,0.8253968253968254,0.6857142857142857,0.5454545454545454,0.9230769230769231,0.5756276791181874
68,2228,63,0.9523809523809523,0.8421052631578947,0.8888888888888888,0.8,0.8141592920353982
69,2249,63,0.9682539682539683,0.0,0.0,0.0,0.0
70,2270,63,0.9682539682539683,0.0,0.0,0.0,0.0
71,2291,63,0.9841269841269841,0.0,0.0,0.0,0.0
72,2312,63,0.9365079365079365,0.6666666666666666,1.0,0.5,0.6358381502890174
73,2333,63,0.8412698412698413,0.375,0.375,0.375,0.28409090909090906
74,2354,63,0.7777777777777778,0.3,0.23076923076923078,0.42857142857142855,0.18181818181818177
75,2375,63,0.6666666666666666,0.08695652173913043,0.045454545454545456,1.0,0.05836298932384354
76,2396,63,0.5555555555555556,0.3333333333333333,0.2,1.0,0.18181818181818177
77,2417,63,0.7936507936507936,0.5185185185185185,0.35,1.0,0.4236453201970444
78,2438,63,0.9841269841269841,0.9090909090909091,1.0,0.8333333333333334,0.9004739336492891
79,2459,63,1.0,0.0,0.0,0.0,
80,2480,63,0.9682539682539683,0.0,0.0,0.0,0.0
81,2501,63,0.9682539682539683,0.0,0.0,0.0,0.0
82,2522,63,0.9682539682539683,0.0,0.0,0.0,0.0
83,2543,63,0.9523809523809523,0.7272727272727273,1.0,0.5714285714285714,0.7032967032967032
84,2564,63,0.9047619047619048,0.7,0.5384615384615384,1.0,0.6493506493506493
85,2585,63,0.8571428571428571,0.6086956521739131,0.4375,1.0,0.5371428571428571
86,2606,63,0.7301587301587301,0.0,0.0,0.0,0.0
87,2627,63,0.6666666666666666,0.2222222222222222,0.125,1.0,0.1502890173410405
