fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.5714285714285714,0.5846153846153846,0.7916666666666666,0.4634146341463415,0.5709962168978562,0.20028208744710851
1,1521,63,0.6349206349206349,0.6461538461538462,0.6363636363636364,0.65625,0.6345523329129887,0.26928895612708015
2,1542,63,0.6349206349206349,0.676056338028169,0.6486486486486487,0.7058823529411765,0.6289372599231754,0.25958099131323453
3,1563,63,0.5555555555555556,0.631578947368421,0.48,0.9230769230769231,0.5357894736842105,0.19378427787934183
4,1584,63,0.5396825396825397,0.6947368421052632,0.6226415094339622,0.7857142857142857,0.37962648556876066,-0.1917808219178081
5,1605,63,0.47619047619047616,0.49230769230769234,0.8,0.35555555555555557,0.4756620428751577,0.09411764705882353
6,1626,63,0.38095238095238093,0.3157894736842105,1.0,0.1875,0.37528604118993136,0.0990099009900991
7,1647,63,0.2857142857142857,0.08163265306122448,1.0,0.0425531914893617,0.24860853432282004,0.022076578130389768
8,1668,63,0.5555555555555556,0.6410256410256411,0.8333333333333334,0.5208333333333334,0.5288461538461539,0.1327433628318584
9,1689,63,0.5555555555555556,0.6410256410256411,0.6578947368421053,0.625,0.5288461538461539,0.05869797225186768
10,1710,63,0.42857142857142855,0.5609756097560976,0.39655172413793105,0.9583333333333334,0.37139689578713975,0.04785894206549124
11,1731,63,0.5873015873015873,0.6486486486486487,0.4897959183673469,0.96,0.5743243243243243,0.259493670886076
12,1752,63,0.5396825396825397,0.6233766233766234,0.47058823529411764,0.9230769230769231,0.5157699443413729,0.16916780354706684
13,1773,63,0.6190476190476191,0.5,0.48,0.5217391304347826,0.5961538461538461,0.19316969050160093
14,1794,63,0.7777777777777778,0.36363636363636365,0.26666666666666666,0.5714285714285714,0.6145104895104896,0.25
15,1815,63,0.7301587301587301,0.48484848484848486,0.47058823529411764,0.5,0.6510263929618769,0.3022801302931596
16,1836,63,0.7777777777777778,0.7878787878787878,0.8125,0.7647058823529411,0.7772727272727273,0.554994954591322
17,1857,63,0.7936507936507936,0.8761904761904762,0.9019607843137255,0.8518518518518519,0.6285714285714286,0.26016260162601634
18,1878,63,0.38095238095238093,0.5063291139240507,0.9523809523809523,0.3448275862068966,0.33827093994074875,0.03305785123966931
19,1899,63,0.23809523809523808,0.35135135135135137,1.0,0.21311475409836064,0.21413721413721415,0.016905071521456372
20,1920,63,0.15873015873015872,0.0,0.0,0.0,0.136986301369863,0.0
21,1941,63,0.2222222222222222,0.0,0.0,0.0,0.18181818181818182,0.0
22,1962,63,0.5873015873015873,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.5101674641148326,0.020334928229665095
23,1983,63,0.36507936507936506,0.47368421052631576,0.75,0.34615384615384615,0.3368421052631579,-0.09947643979057585
24,2004,63,0.23809523809523808,0.22580645161290322,0.7777777777777778,0.1320754716981132,0.23790322580645162,-0.024390243902439046
25,2025,63,0.5873015873015873,0.6976744186046512,0.7894736842105263,0.625,0.5238372093023256,0.07457627118644061
26,2046,63,0.5238095238095238,0.4,0.5263157894736842,0.3225806451612903,0.5026315789473684,0.04158215010141997
27,2067,63,0.47619047619047616,0.1951219512195122,0.8,0.1111111111111111,0.40344332855093257,0.06477732793522284
28,2088,63,0.6031746031746031,0.24242424242424243,1.0,0.13793103448275862,0.4868035190615836,0.14726583649160796
29,2109,63,0.6190476190476191,0.3333333333333333,1.0,0.2,0.5333333333333333,0.2075471698113207
30,2130,63,0.4603174603174603,0.6222222222222222,0.45161290322580644,1.0,0.3388888888888889,0.02547770700636931
31,2151,63,0.7777777777777778,0.8055555555555556,0.6904761904761905,0.9666666666666667,0.7731481481481481,0.5625
32,2172,63,0.7936507936507936,0.8602150537634409,0.7547169811320755,1.0,0.7331378299120235,0.4941321803582458
33,2193,63,0.8253968253968254,0.8735632183908046,0.8085106382978723,0.95,0.7957559681697612,0.5973271353864033
34,2214,63,0.7142857142857143,0.7906976744186046,0.8947368421052632,0.7083333333333334,0.6703488372093023,0.3593220338983051
35,2235,63,0.4603174603174603,0.5405405405405406,1.0,0.37037037037037035,0.44334719334719336,0.14388489208633082
36,2256,63,0.31746031746031744,0.3384615384615385,1.0,0.2037037037037037,0.3167717528373266,0.06811145510835903
37,2277,63,0.14285714285714285,0.1,1.0,0.05263157894736842,0.14090909090909093,0.010471204188481686
38,2298,63,0.38095238095238093,0.3157894736842105,1.0,0.1875,0.37528604118993136,0.0990099009900991
39,2319,63,0.5079365079365079,0.651685393258427,0.6041666666666666,0.7073170731707317,0.4069237777102946,-0.16876122082585265
40,2340,63,0.30158730158730157,0.40540540540540543,0.3,0.625,0.2796257796257796,-0.22546419098143233
41,2361,63,0.3333333333333333,0.46153846153846156,0.3,1.0,0.2932692307692308,0.039215686274509665
42,2382,63,0.3492063492063492,0.36923076923076925,0.22641509433962265,1.0,0.3485498108448928,0.08501594048884165
43,2403,63,0.6190476190476191,0.7209302325581395,0.5636363636363636,1.0,0.5604651162790697,0.24701195219123506
44,2424,63,0.6825396825396826,0.7777777777777778,0.7954545454545454,0.7608695652173914,0.6111111111111112,0.22318125770653519
45,2445,63,0.38095238095238093,0.38095238095238093,0.9230769230769231,0.24,0.38095238095238093,0.0794304983139753
46,2466,63,0.7301587301587301,0.711864406779661,1.0,0.5526315789473685,0.7290665317480395,0.49504950495049505
47,2487,63,0.5555555555555556,0.391304347826087,0.9,0.25,0.5206521739130435,0.1900826446280991
48,2508,63,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.0
49,2529,63,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.0
50,2550,63,0.6349206349206349,0.4888888888888889,0.44,0.55,0.6024691358024691,0.2103542234332425
51,2571,63,0.6349206349206349,0.676056338028169,0.7058823529411765,0.6486486486486487,0.6289372599231754,0.25958099131323453
52,2592,63,0.7142857142857143,0.6666666666666666,1.0,0.5,0.7083333333333333,0.46153846153846156
53,2613,63,0.6825396825396826,0.6774193548387096,0.5675675675675675,0.84,0.6824596774193548,0.3871595330739299
54,2634,63,0.5238095238095238,0.4642857142857143,0.3023255813953488,1.0,0.5178571428571428,0.2157676348547718
55,2655,63,0.38095238095238093,0.4935064935064935,0.3275862068965517,1.0,0.34879406307977734,0.07177937287495273
56,2676,63,0.6031746031746031,0.7311827956989247,0.576271186440678,1.0,0.4868035190615836,0.14726583649160796
