fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,800,63,0.746031746031746,0.7948717948717948,0.7209302325581395,0.8857142857142857,0.7307692307692307,0.47058823529411764
1,821,63,0.5714285714285714,0.6197183098591549,0.4782608695652174,0.88,0.5644046094750319,0.2172112287160608
2,842,63,0.5555555555555556,0.7021276595744681,0.5409836065573771,1.0,0.41356382978723405,0.069620253164557
3,863,63,0.49206349206349204,0.6097560975609756,0.5681818181818182,0.6578947368421053,0.44124168514412415,-0.10647639956092214
4,884,63,0.3333333333333333,0.27586206896551724,1.0,0.16,0.3291075050709939,0.07288016818500354
5,905,63,0.4603174603174603,0.45161290322580644,1.0,0.2916666666666667,0.46018145161290325,0.16393442622950827
6,926,63,0.6190476190476191,0.7,1.0,0.5384615384615384,0.5891304347826087,0.2894736842105263
7,947,63,0.5873015873015873,0.6904761904761905,0.7631578947368421,0.6304347826086957,0.5357142857142857,0.08797327394209353
8,968,63,0.38095238095238093,0.5301204819277109,0.4230769230769231,0.7096774193548387,0.3115718688708322,-0.22543640897755624
9,989,63,0.31746031746031744,0.4819277108433735,0.31746031746031744,1.0,0.24096385542168675,0.0
10,1010,63,0.4126984126984127,0.463768115942029,0.38095238095238093,0.5925925925925926,0.4073226544622426,-0.1212121212121211
11,1031,63,0.5873015873015873,0.0,0.0,0.0,0.37,0.0
12,1052,63,0.6984126984126984,0.24,0.42857142857142855,0.16666666666666666,0.525940594059406,0.09523809523809523
13,1073,63,0.7619047619047619,0.5161290322580645,0.38095238095238093,0.8,0.6791171477079796,0.38356164383561653
14,1094,63,0.7936507936507936,0.7796610169491526,0.6764705882352942,0.92,0.792815583101442,0.5939514129895885
15,1115,63,0.6190476190476191,0.6666666666666666,0.8275862068965517,0.5581395348837209,0.6111111111111112,0.2595494613124387
16,1136,63,0.38095238095238093,0.4935064935064935,0.8636363636363636,0.34545454545454546,0.34879406307977734,-0.010695187165775444
17,1157,63,0.20634920634920634,0.24242424242424243,1.0,0.13793103448275862,0.20454545454545453,0.024767801857585092
18,1178,63,0.9523809523809523,0.972972972972973,0.9642857142857143,0.9818181818181818,0.8864864864864865,0.7731092436974789
19,1199,63,0.8412698412698413,0.9137931034482759,0.8412698412698413,1.0,0.45689655172413796,0.0
20,1220,63,0.7142857142857143,0.8269230769230769,0.7166666666666667,0.9772727272727273,0.5043706293706294,0.10849056603773577
21,1241,63,0.8095238095238095,0.8888888888888888,0.8275862068965517,0.96,0.611111111111111,0.24701195219123506
22,1262,63,0.6190476190476191,0.75,0.8181818181818182,0.6923076923076923,0.475,-0.02717391304347827
23,1283,63,0.5396825396825397,0.6813186813186813,0.9117647058823529,0.543859649122807,0.4263736263736264,0.016155088852988664
24,1304,63,0.47619047619047616,0.56,0.5833333333333334,0.5384615384615384,0.4564705882352942,-0.08450704225352101
25,1325,63,0.5238095238095238,0.5833333333333334,0.5121951219512195,0.6774193548387096,0.5138888888888888,0.052156469408224715
26,1346,63,0.4126984126984127,0.3508771929824561,0.37037037037037035,0.3333333333333333,0.4073226544622426,-0.182648401826484
27,1367,63,0.5555555555555556,0.06666666666666667,1.0,0.034482758620689655,0.3875,0.037117903930131146
28,1388,63,0.6825396825396826,0.5238095238095238,0.9166666666666666,0.36666666666666664,0.6428571428571428,0.3457943925233644
29,1409,63,0.746031746031746,0.75,0.631578947368421,0.9230769230769231,0.7459677419354839,0.5097276264591439
30,1430,63,0.7619047619047619,0.8387096774193549,0.7222222222222222,1.0,0.6920821114369502,0.42622950819672134
31,1451,63,0.6507936507936508,0.7843137254901961,0.6451612903225806,1.0,0.4338235294117647,0.054570259208731375
32,1472,63,0.8412698412698413,0.8936170212765957,0.8076923076923077,1.0,0.7905585106382979,0.5945945945945945
33,1493,63,0.6825396825396826,0.7727272727272727,0.85,0.7083333333333334,0.6232057416267942,0.26056338028169024
34,1514,63,0.47619047619047616,0.5714285714285714,0.9565217391304348,0.4074074074074074,0.44897959183673464,0.1216730038022813
35,1535,63,0.2857142857142857,0.4155844155844156,0.9411764705882353,0.26666666666666666,0.24860853432282004,-0.008537886872998834
36,1556,63,0.6507936507936508,0.7843137254901961,0.7692307692307693,0.8,0.4338235294117647,-0.13050570962479613
37,1577,63,0.746031746031746,0.8545454545454545,0.746031746031746,1.0,0.42727272727272725,0.0
38,1598,63,0.5238095238095238,0.6875,0.5238095238095238,1.0,0.34375,0.0
39,1619,63,0.4126984126984127,0.5066666666666667,0.3584905660377358,0.8636363636363636,0.3905882352941177,0.025908900961136738
40,1640,63,0.25396825396825395,0.38961038961038963,0.24193548387096775,1.0,0.21521335807050093,0.010030090270812586
41,1661,63,0.31746031746031744,0.4691358024691358,0.3064516129032258,1.0,0.2567901234567901,0.013833272661084917
42,1682,63,0.5396825396825397,0.6027397260273972,0.6666666666666666,0.55,0.5277849573533213,0.06738131699846861
43,1703,63,0.2857142857142857,0.26229508196721313,0.6666666666666666,0.16326530612244897,0.28499369482976045,-0.06299212598425208
44,1724,63,0.3492063492063492,0.22641509433962265,1.0,0.1276595744680851,0.3323856293615921,0.06918918918918926
45,1745,63,0.5714285714285714,0.6823529411764706,0.6170212765957447,0.7631578947368421,0.5119081779053085,0.0459899046550758
46,1766,63,0.47619047619047616,0.6292134831460674,0.45901639344262296,1.0,0.36866079562708776,0.051118210862619584
47,1787,63,0.5873015873015873,0.38095238095238093,0.7272727272727273,0.25806451612903225,0.5357142857142857,0.16598778004073322
48,1808,63,0.746031746031746,0.6190476190476191,0.6842105263157895,0.5652173913043478,0.7142857142857143,0.43115124153498874
49,1829,63,0.5714285714285714,0.2702702702702703,0.625,0.1724137931034483,0.4834497418767082,0.08891269416175673
50,1850,63,0.7301587301587301,0.7384615384615385,0.6857142857142857,0.8,0.7298865069356872,0.4631578947368421
51,1871,63,0.6984126984126984,0.6122448979591837,0.8823529411764706,0.46875,0.6827458256029685,0.40120060030015003
52,1892,63,0.6190476190476191,0.625,0.45454545454545453,1.0,0.6189516129032258,0.3345070422535211
53,1913,63,0.36507936507936506,0.3548387096774194,0.22448979591836735,0.8461538461538461,0.3649193548387097,0.04255319148936154
54,1934,63,0.4603174603174603,0.6222222222222222,0.45161290322580644,1.0,0.3388888888888889,0.02547770700636931
55,1955,63,0.6349206349206349,0.7228915662650602,0.5660377358490566,1.0,0.5940039226674139,0.29282576866764276
