prob_threshold,dip_threshold,tp,sl,monitor_days,sharpe,total_return,max_dd,calmar,win_rate,annual_return,annual_vol,num_trades
0.6,0.03,0.06,0.07,14,0.12425058825985492,-0.02365014110046315,0.6578695896958916,0.18886811338595436,0.1650127587184576,-0.001708615853577955,0.25784075249600136,136
0.6,0.03,0.08,0.03,7,0.0787003675518523,-0.14040055425772946,0.7064568662074351,0.11140151836070301,0.1267366033456195,-0.010751192146348343,0.23953541467063375,139
0.6,0.03,0.08,0.03,10,0.17143544510821587,0.1874112122026279,0.6354445546919676,0.2697882039312138,0.13240714488233626,0.01234878056772315,0.23315627451907212,143
0.6,0.03,0.08,0.03,14,0.01568090115908031,-0.31955606853891105,0.7310351022411147,0.021450271144310022,0.13325772611284378,-0.027133587829764383,0.24615893073484038,148
0.6,0.03,0.08,0.05,7,0.26040428841542845,0.5862974180949989,0.7119461295752207,0.3657640341001607,0.16586333994896513,0.03351609696078239,0.2552514913414782,124
0.6,0.03,0.08,0.05,10,0.3298783387725451,1.0386926531399245,0.6464608043287183,0.5102835880592778,0.1746526793308761,0.05221095500189987,0.2520751566024263,131
0.6,0.03,0.08,0.05,14,0.2060908880593215,0.2963648111902244,0.7360647520285677,0.27999016050061154,0.1774879500992345,0.018718582514604565,0.2636098192304255,135
0.6,0.03,0.08,0.07,7,0.24367525952621677,0.48968966913128464,0.7061338601297216,0.34508366371420285,0.1740856251772044,0.028886553958846095,0.2686303425243194,123
0.6,0.03,0.08,0.07,10,0.2877477836733062,0.767194489091259,0.6034565010120241,0.47683268502491905,0.18174085625177205,0.04152134717611933,0.26529390634245104,127
0.6,0.03,0.08,0.07,14,0.17812934905391478,0.15136784594548947,0.7307391413186253,0.24376598841069166,0.1837255457896229,0.010121640051985903,0.27594978710107815,133
0.6,0.04,0.04,0.03,7,0.266458478548936,0.5516288278718806,0.35270486423883707,0.7554715161753522,0.08449106889707968,0.03188563508164943,0.17253831079772974,119
0.6,0.04,0.04,0.03,10,0.18599554750823916,0.2783912213786155,0.39807492064214,0.4672375421395732,0.09044513751063227,0.017702875373155402,0.17526400526656347,133
0.6,0.04,0.04,0.03,14,0.14896554620956304,0.16353458126410048,0.44958289702243753,0.33134166623364353,0.09129571874113977,0.01088057966271938,0.18165342419094704,132
0.6,0.04,0.04,0.05,7,0.43981631247199143,1.421080319536911,0.3428725298558277,1.2827400102799924,0.10518854550609583,0.06521434246293278,0.1794749241765139,113
0.6,0.04,0.04,0.05,10,0.3216923665589054,0.8498503251554705,0.3472556961008402,0.926384707784573,0.11766373688687269,0.04492854933671975,0.19405493774708743,128
0.6,0.04,0.04,0.05,14,0.3080923485407645,0.7928099158602131,0.36901235290990037,0.8349106638605934,0.12106606180890275,0.04259280505105645,0.198301076535205,133
