feature,importance
price_mom_smooth_14,128
high_50d_dist,78
low_50d_dist,52
return_14d,47
obv,43
return_3d,39
bb_pctb_20,39
macd,38
buy_pressure_ma_20,34
high_14d_dist,28
cvd_ma_7,27
obv_sma_20,23
trades_sma_5,23
stoch_d_14,22
macd_signal,21
return_21d,21
sma_200,21
down_volume_proxy,21
volatility_20d,20
vol_volatility_10,20
return_1d,20
obv_sma_10,20
buy_pressure_ma_5,18
flow_momentum_5,18
flow_price_divergence_10,15
vol_volatility_20,15
atr_21,15
atr_14,15
trades_sma_10,15
ext_fgi_ma30,15
price_vs_vwap_20,14
cvd_change_14,14
atr_pct_21,14
ext_fgi_ma7,13
price_mom_smooth_7,13
volatility_5d,13
atr_pct_14,13
bb_width_20,13
volume_cumsum_24,13
avg_trade_size,13
flow_momentum_10,12
avg_trade_size_sma_10,12
ext_fgi_change_7d,12
price_mom_smooth_24,12
trades_sma_20,12
volume_density_sma_10,11
flow_change_10d,11
buy_pressure_ma_10,11
stoch_k_14,11
vol_change_5d,11
vol_sma_50,11
high_21d_dist,10
sma_cross_5_20,10
flow_momentum_20,10
bb_upper_20,10
cvd_ma_14,9
volatility_10d,9
ext_fgi_change_14d,8
qvol_sma_20,8
flow_change_5d,8
volume_density_sma_5,8
cvd_ma_21,8
avg_trade_size_sma_5,8
trades_change_5d,7
ext_fgi_std_14,7
avg_trade_size_ratio_5,7
cvd_change_21,6
ema_100,6
cvd_change_7,6
cvd,6
vol_price_corr_10,6
low_21d_dist,6
return_5d,6
ext_fgi_price_divergence,6
flow_price_divergence_20,4
vol_sma_20,4
ext_fgi_ma14,4
return_7d,4
ema_200,4
macd_hist,3
ext_fgi,2
