fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.36507936507936506,0.42857142857142855,0.2727272727272727,1.0,0.3571428571428571,0.08695652173913049
1,1521,63,0.5238095238095238,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.5178571428571428,0.1416893732970026
2,1542,63,0.7936507936507936,0.6486486486486487,0.75,0.5714285714285714,0.7512906164591557,0.5063291139240507
3,1563,63,0.873015873015873,0.8,0.8421052631578947,0.7619047619047619,0.8534883720930233,0.7073170731707317
4,1584,63,0.7619047619047619,0.2857142857142857,0.17647058823529413,0.75,0.5714285714285714,0.20387531592249375
5,1605,63,0.6349206349206349,0.4888888888888889,0.3333333333333333,0.9166666666666666,0.6024691358024691,0.29074889867841414
6,1626,63,0.5079365079365079,0.5753424657534246,0.40384615384615385,1.0,0.4952184026880331,0.19130434782608685
7,1647,63,0.6031746031746031,0.5454545454545454,0.4411764705882353,0.7142857142857143,0.5966709346991037,0.2268041237113403
8,1668,63,0.6825396825396826,0.47368421052631576,0.42857142857142855,0.5294117647058824,0.6232057416267942,0.25
9,1689,63,0.6349206349206349,0.34285714285714286,0.35294117647058826,0.3333333333333333,0.5450549450549451,0.09039548022598864
10,1710,63,0.6666666666666666,0.0,0.0,0.0,0.4,0.0
11,1731,63,0.7777777777777778,0.6956521739130435,0.7619047619047619,0.64,0.7603260869565217,0.5227272727272727
12,1752,63,0.6507936507936508,0.21428571428571427,0.1875,0.25,0.49489795918367346,-0.004347826086956497
13,1773,63,0.5079365079365079,0.11428571428571428,0.08,0.2,0.3868131868131868,-0.1454545454545455
14,1794,63,0.5396825396825397,0.43137254901960786,0.3055555555555556,0.7333333333333333,0.5223529411764706,0.14345991561181426
15,1815,63,0.8412698412698413,0.6153846153846154,0.8888888888888888,0.47058823529411764,0.7576923076923077,0.527027027027027
16,1836,63,0.746031746031746,0.1111111111111111,0.5,0.0625,0.4814814814814815,0.05794392523364489
17,1857,63,0.5714285714285714,0.12903225806451613,0.06896551724137931,1.0,0.42241086587436333,0.07403375068045726
18,1878,63,0.6984126984126984,0.0,0.0,0.0,0.411214953271028,0.0
19,1899,63,0.7777777777777778,0.125,0.06666666666666667,1.0,0.49886363636363634,0.09815950920245409
20,1920,63,0.7936507936507936,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.5081081081081081,0.02150537634408589
21,1941,63,0.7619047619047619,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.6010975094976783,0.20253164556962033
22,1962,63,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.505050505050505,0.039215686274509776
23,1983,63,0.6666666666666666,0.08695652173913043,0.1,0.07692307692307693,0.4415365132967497,-0.11269974768713209
24,2004,63,0.42857142857142855,0.21739130434782608,0.14705882352941177,0.4166666666666667,0.38369565217391305,-0.089337175792507
25,2025,63,0.5555555555555556,0.5,0.34146341463414637,0.9333333333333333,0.55,0.23237597911227148
26,2046,63,0.5714285714285714,0.6823529411764706,0.5370370370370371,0.9354838709677419,0.5119081779053085,0.15246636771300437
27,2067,63,0.4603174603174603,0.6222222222222222,0.4666666666666667,0.9333333333333333,0.3388888888888889,-0.034782608695652195
28,2088,63,0.4126984126984127,0.5747126436781609,0.4032258064516129,1.0,0.3129973474801061,0.020999580008399965
29,2109,63,0.4126984126984127,0.5842696629213483,0.4406779661016949,0.8666666666666667,0.29213483146067415,-0.12772133526850515
30,2130,63,0.4444444444444444,0.2222222222222222,0.35714285714285715,0.16129032258064516,0.3950617283950617,-0.12099644128113884
31,2151,63,0.4126984126984127,0.2127659574468085,1.0,0.11904761904761904,0.3722057635335308,0.0826446280991735
32,2172,63,0.4126984126984127,0.32727272727272727,0.34615384615384615,0.3103448275862069,0.40307298335467345,-0.19110884006131834
33,2193,63,0.5396825396825397,0.17142857142857143,0.3333333333333333,0.11538461538461539,0.4263736263736264,-0.05181347150259086
34,2214,63,0.5238095238095238,0.25,0.2,0.3333333333333333,0.45058139534883723,-0.06779661016949157
35,2235,63,0.12698412698412698,0.2028985507246377,0.11290322580645161,1.0,0.11899313501144165,0.004024144869215429
36,2256,63,0.30158730158730157,0.2413793103448276,0.13725490196078433,1.0,0.2971602434077079,0.05714285714285727
37,2277,63,0.31746031746031744,0.24561403508771928,0.14,1.0,0.3112128146453089,0.06295399515738498
38,2298,63,0.6666666666666666,0.5714285714285714,0.4117647058823529,0.9333333333333333,0.6493506493506493,0.3599419448476052
39,2319,63,0.6349206349206349,0.4888888888888889,0.4074074074074074,0.6111111111111112,0.6024691358024691,0.2222222222222222
40,2340,63,0.6349206349206349,0.30303030303030304,0.7142857142857143,0.19230769230769232,0.5278592375366569,0.1551020408163265
41,2361,63,0.5238095238095238,0.3181818181818182,0.6363636363636364,0.21212121212121213,0.47616407982261644,0.07624633431085037
42,2382,63,0.47619047619047616,0.15384615384615385,1.0,0.08333333333333333,0.38726790450928383,0.07228915662650592
43,2403,63,0.746031746031746,0.6521739130434783,1.0,0.4838709677419355,0.7260869565217392,0.4878048780487805
44,2424,63,0.5079365079365079,0.5079365079365079,0.3404255319148936,1.0,0.5079365079365079,0.2077079107505071
45,2445,63,0.42857142857142855,0.3793103448275862,0.2619047619047619,0.6875,0.4249492900608519,0.018181818181818077
46,2466,63,0.20634920634920634,0.24242424242424243,0.14814814814814814,0.6666666666666666,0.20454545454545453,-0.10062893081761004
47,2487,63,0.38095238095238093,0.1702127659574468,0.11428571428571428,0.3333333333333333,0.33827093994074875,-0.15841584158415856
48,2508,63,0.20634920634920634,0.21875,0.12280701754385964,1.0,0.2061491935483871,0.02597402597402587
49,2529,63,0.36507936507936506,0.3548387096774194,0.22916666666666666,0.7857142857142857,0.3649193548387097,0.01639344262295095
50,2550,63,0.6984126984126984,0.0,0.0,0.0,0.411214953271028,-0.060230292294065846
51,2571,63,0.5873015873015873,0.0,0.0,0.0,0.37,-0.1203830369357044
52,2592,63,0.5873015873015873,0.1875,0.3333333333333333,0.13043478260869565,0.4554521276595745,-0.022471910112359383
53,2613,63,0.4444444444444444,0.2857142857142857,0.875,0.17073170731707318,0.41558441558441556,0.09296585767173993
54,2634,63,0.36507936507936506,0.13043478260869565,1.0,0.06976744186046512,0.31521739130434784,0.0454545454545453
55,2655,63,0.4444444444444444,0.14634146341463414,1.0,0.07894736842105263,0.3672883787661406,0.06369426751592355
56,2676,63,0.6825396825396826,0.6153846153846154,0.5333333333333333,0.7272727272727273,0.6725571725571726,0.35582822085889576
