fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.5238095238095238,0.4444444444444444,0.7058823529411765,0.32432432432432434,0.5138888888888888,0.11847014925373134
1,1521,63,0.7301587301587301,0.7017543859649122,0.6666666666666666,0.7407407407407407,0.7276887871853547,0.45662100456621
2,1542,63,0.5396825396825397,0.49122807017543857,0.4375,0.56,0.5354691075514875,0.0823706680060271
3,1563,63,0.3333333333333333,0.34375,0.21568627450980393,0.8461538461538461,0.33316532258064513,0.022172949002217224
4,1584,63,0.4603174603174603,0.575,0.46,0.7666666666666667,0.41793478260869565,-0.050000000000000044
5,1605,63,0.5873015873015873,0.5517241379310345,0.5714285714285714,0.5333333333333333,0.584685598377282,0.17021276595744683
6,1626,63,0.6349206349206349,0.5106382978723404,1.0,0.34285714285714286,0.6097495286830057,0.3168316831683168
7,1647,63,0.5396825396825397,0.2564102564102564,0.5,0.1724137931034483,0.4615384615384615,0.0266382525306339
8,1668,63,0.7142857142857143,0.7272727272727273,0.8,0.6666666666666666,0.7136363636363636,0.43243243243243246
9,1689,63,0.6507936507936508,0.6333333333333333,0.7037037037037037,0.5757575757575758,0.6499999999999999,0.3063063063063063
10,1710,63,0.5079365079365079,0.3673469387755102,0.3333333333333333,0.4090909090909091,0.4823747680890538,-0.02843601895734582
11,1731,63,0.5079365079365079,0.3111111111111111,0.2692307692307692,0.3684210526315789,0.4641975308641975,-0.05739036275040621
12,1752,63,0.3492063492063492,0.3050847457627119,0.225,0.47368421052631576,0.34657222362762463,-0.17569412835685028
13,1773,63,0.47619047619047616,0.1951219512195122,0.16,0.25,0.40344332855093257,-0.16601233875490728
14,1794,63,0.6984126984126984,0.24,0.15789473684210525,0.5,0.525940594059406,0.1113585746102449
15,1815,63,0.7142857142857143,0.4375,0.3684210526315789,0.5384615384615384,0.6230053191489362,0.25492772667542707
16,1836,63,0.6507936507936508,0.47619047619047616,0.5882352941176471,0.4,0.6071428571428572,0.22828507795100217
17,1857,63,0.42857142857142855,0.3076923076923077,0.6153846153846154,0.20512820512820512,0.4106029106029106,-0.0026525198938991412
18,1878,63,0.36507936507936506,0.16666666666666666,1.0,0.09090909090909091,0.3269230769230769,0.05688622754491035
19,1899,63,0.2857142857142857,0.11764705882352941,1.0,0.0625,0.25882352941176473,0.03076923076923077
20,1920,63,0.4126984126984127,0.13953488372093023,1.0,0.075,0.3468758755954049,0.05589307411907651
21,1941,63,0.49206349206349204,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4814814814814815,-0.03703703703703698
22,1962,63,0.5555555555555556,0.6744186046511628,0.5370370370370371,0.90625,0.48720930232558135,0.10091743119266061
23,1983,63,0.4126984126984127,0.5194805194805194,0.6451612903225806,0.43478260869565216,0.3821892393320965,-0.16608304152076037
24,2004,63,0.36507936507936506,0.4444444444444444,0.6956521739130435,0.32653061224489793,0.35185185185185186,-0.10429447852760743
25,2025,63,0.5079365079365079,0.5230769230769231,1.0,0.3541666666666667,0.5074401008827238,0.2070645554202194
26,2046,63,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.13333333333333333,0.45555555555555555,0.07547169811320753
27,2067,63,0.5396825396825397,0.06451612903225806,1.0,0.03333333333333333,0.37962648556876066,0.03486529318542009
28,2088,63,0.7142857142857143,0.4375,0.7777777777777778,0.30434782608695654,0.6230053191489362,0.2921348314606742
29,2109,63,0.5873015873015873,0.07142857142857142,0.125,0.05,0.4030612244897959,-0.1343490304709143
30,2130,63,0.49206349206349204,0.5428571428571428,0.37254901960784315,1.0,0.48571428571428565,0.18446601941747576
31,2151,63,0.6984126984126984,0.6666666666666666,0.5135135135135135,0.95,0.6956521739130435,0.43297015632401703
32,2172,63,0.6349206349206349,0.6229508196721312,0.6785714285714286,0.5757575757575758,0.6345523329129887,0.27368421052631575
33,2193,63,0.746031746031746,0.813953488372093,0.6862745098039216,1.0,0.7069767441860465,0.4545454545454546
34,2214,63,0.6666666666666666,0.7469879518072289,0.7380952380952381,0.7560975609756098,0.6293079293919865,0.2588235294117647
35,2235,63,0.31746031746031744,0.21818181818181817,1.0,0.12244897959183673,0.3062740076824584,0.05839416058394176
36,2256,63,0.20634920634920634,0.0,0.0,0.0,0.17105263157894737,0.0
37,2277,63,0.1746031746031746,0.07142857142857142,1.0,0.037037037037037035,0.16428571428571426,0.010869565217391242
38,2298,63,0.5238095238095238,0.6052631578947368,0.696969696969697,0.5348837209302325,0.5026315789473684,0.03076923076923066
39,2319,63,0.5079365079365079,0.6075949367088608,0.5714285714285714,0.6486486486486487,0.47401023431187717,-0.04494382022471921
40,2340,63,0.3968253968253968,0.45714285714285713,0.3333333333333333,0.7272727272727273,0.3892857142857143,-0.04177545691906004
41,2361,63,0.4444444444444444,0.5070422535211268,0.33962264150943394,1.0,0.4353393085787452,0.14035087719298234
42,2382,63,0.42857142857142855,0.4,0.25,1.0,0.42727272727272725,0.1369863013698629
43,2403,63,0.49206349206349204,0.6097560975609756,0.43859649122807015,1.0,0.44124168514412415,0.1295336787564766
44,2424,63,0.5714285714285714,0.5573770491803278,0.7391304347826086,0.4473684210526316,0.5709962168978562,0.18806682577565625
45,2445,63,0.38095238095238093,0.20408163265306123,0.7142857142857143,0.11904761904761904,0.34879406307977734,0.016806722689075793
46,2466,63,0.49206349206349204,0.15789473684210525,0.75,0.08823529411764706,0.3971291866028708,0.04995287464655984
