feature,importance
price_mom_smooth_14,191
low_50d_dist,137
high_50d_dist,115
trades_sma_5,115
return_3d,85
vol_volatility_20,82
obv_sma_10,80
obv,75
vol_volatility_10,67
high_14d_dist,66
cvd_ma_7,57
return_21d,55
buy_pressure_ma_20,53
macd,51
return_14d,50
price_vs_vwap_20,38
bb_pctb_20,37
