fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.6349206349206349,0.7088607594936709,0.7368421052631579,0.6829268292682927,0.6097495286830057,0.22138635142396557
1,1521,63,0.7142857142857143,0.7272727272727273,0.7058823529411765,0.75,0.7136363636363636,0.4278506559031282
2,1542,63,0.6031746031746031,0.6575342465753424,0.6153846153846154,0.7058823529411765,0.5929180666838976,0.19106317411402163
3,1563,63,0.5396825396825397,0.6133333333333333,0.46938775510204084,0.8846153846153846,0.5223529411764706,0.16077170418006437
4,1584,63,0.5238095238095238,0.6808510638297872,0.6153846153846154,0.7619047619047619,0.3716755319148936,-0.21621621621621623
5,1605,63,0.4603174603174603,0.5142857142857142,0.72,0.4,0.4535714285714285,0.008333333333333304
6,1626,63,0.36507936507936506,0.2857142857142857,1.0,0.16666666666666666,0.3571428571428571,0.08695652173913049
7,1647,63,0.3333333333333333,0.19230769230769232,1.0,0.10638297872340426,0.3123700623700624,0.057020669992872475
8,1668,63,0.5714285714285714,0.6666666666666666,0.8181818181818182,0.5625,0.5333333333333333,0.12093023255813962
9,1689,63,0.6349206349206349,0.684931506849315,0.7575757575757576,0.625,0.6254846213491858,0.2603369065849923
10,1710,63,0.5396825396825397,0.6027397260273972,0.4489795918367347,0.9166666666666666,0.5277849573533213,0.1869158878504672
11,1731,63,0.6349206349206349,0.6229508196721312,0.5277777777777778,0.76,0.6345523329129887,0.29074889867841414
12,1752,63,0.5873015873015873,0.6060606060606061,0.5,0.7692307692307693,0.5863636363636364,0.21174205967276216
13,1773,63,0.5714285714285714,0.34146341463414637,0.3888888888888889,0.30434782608695654,0.5119081779053085,0.03076923076923066
14,1794,63,0.8095238095238095,0.4,0.3076923076923077,0.5714285714285714,0.6433962264150943,0.2987012987012987
15,1815,63,0.8412698412698413,0.7058823529411765,0.6666666666666666,0.75,0.7985933503836318,0.5977011494252873
16,1836,63,0.7619047619047619,0.7761194029850746,0.7878787878787878,0.7647058823529411,0.7609410574247407,0.5220030349013657
17,1857,63,0.6666666666666666,0.7920792079207921,0.851063829787234,0.7407407407407407,0.4760396039603961,-0.027972027972028135
18,1878,63,0.2698412698412698,0.34285714285714286,1.0,0.20689655172413793,0.26071428571428573,0.03976143141153066
19,1899,63,0.25396825396825395,0.37333333333333335,1.0,0.22950819672131148,0.22588235294117648,0.01856148491879339
20,1920,63,0.20634920634920634,0.10714285714285714,1.0,0.05660377358490566,0.19642857142857142,0.01869158878504662
21,1941,63,0.3968253968253968,0.42424242424242425,0.8235294117647058,0.2857142857142857,0.39545454545454545,0.0393258426966292
22,1962,63,0.6984126984126984,0.822429906542056,0.6984126984126984,1.0,0.411214953271028,0.0
23,1983,63,0.7301587301587301,0.8411214953271028,0.8181818181818182,0.8653846153846154,0.4731923266109198,-0.04897159647404514
24,2004,63,0.5396825396825397,0.6506024096385542,0.9,0.5094339622641509,0.4880919024936957,0.10834553440702788
25,2025,63,0.49206349206349204,0.6097560975609756,0.7352941176470589,0.5208333333333334,0.44124168514412415,-0.05993690851735023
26,2046,63,0.5873015873015873,0.5,0.6190476190476191,0.41935483870967744,0.5743243243243243,0.17021276595744683
27,2067,63,0.5079365079365079,0.24390243902439024,1.0,0.1388888888888889,0.4395982783357245,0.12145748987854266
28,2088,63,0.5396825396825397,0.12121212121212122,0.5,0.06896551724137931,0.404692082111437,0.010828370330265291
29,2109,63,0.6190476190476191,0.4,0.8,0.26666666666666666,0.5604651162790697,0.2124999999999999
30,2130,63,0.4603174603174603,0.6222222222222222,0.45161290322580644,1.0,0.3388888888888889,0.02547770700636931
31,2151,63,0.746031746031746,0.7575757575757576,0.6944444444444444,0.8333333333333334,0.7454545454545454,0.49549549549549554
32,2172,63,0.7619047619047619,0.8421052631578947,0.7272727272727273,1.0,0.6791171477079796,0.40378548895899047
33,2193,63,0.7936507936507936,0.8571428571428571,0.7647058823529411,0.975,0.7428571428571429,0.5045372050816697
34,2214,63,0.7936507936507936,0.8631578947368421,0.8723404255319149,0.8541666666666666,0.7219015280135823,0.44399185336048874
35,2235,63,0.5079365079365079,0.5974025974025974,1.0,0.42592592592592593,0.4823747680890538,0.1749049429657794
36,2256,63,0.3333333333333333,0.36363636363636365,1.0,0.2222222222222222,0.3318181818181818,0.07547169811320764
37,2277,63,0.14285714285714285,0.1,1.0,0.05263157894736842,0.14090909090909093,0.010471204188481686
38,2298,63,0.5396825396825397,0.6506024096385542,0.7714285714285715,0.5625,0.4880919024936957,0.022471910112359494
39,2319,63,0.6031746031746031,0.7422680412371134,0.6428571428571429,0.8780487804878049,0.44009953785993605,-0.03686635944700445
40,2340,63,0.4444444444444444,0.5783132530120482,0.4067796610169492,1.0,0.38217988231997757,0.0801001251564456
41,2361,63,0.30158730158730157,0.45,0.2903225806451613,1.0,0.24673913043478263,0.012820512820512775
42,2382,63,0.31746031746031744,0.3582089552238806,0.21818181818181817,1.0,0.31469769795092334,0.06618407445708385
43,2403,63,0.5079365079365079,0.6666666666666666,0.5,1.0,0.36363636363636365,0.03076923076923066
44,2424,63,0.4444444444444444,0.5882352941176471,0.6410256410256411,0.5434782608695652,0.3672883787661406,-0.24787775891341246
45,2445,63,0.38095238095238093,0.36065573770491804,1.0,0.22,0.38032786885245906,0.10426540284360197
46,2466,63,0.49206349206349204,0.2727272727272727,1.0,0.15789473684210525,0.44124168514412415,0.1295336787564766
47,2487,63,0.5555555555555556,0.36363636363636365,1.0,0.2222222222222222,0.5110864745011087,0.19672131147540972
48,2508,63,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.0
49,2529,63,0.5873015873015873,0.13333333333333333,1.0,0.07142857142857142,0.43124999999999997,0.07874015748031493
50,2550,63,0.6984126984126984,0.3448275862068966,0.5555555555555556,0.25,0.5744756487735514,0.18404907975460116
51,2571,63,0.6825396825396826,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.6725571725571726,0.34511434511434513
52,2592,63,0.5396825396825397,0.5396825396825397,0.6296296296296297,0.4722222222222222,0.5396825396825397,0.09777777777777785
53,2613,63,0.3968253968253968,0.45714285714285713,0.35555555555555557,0.64,0.3892857142857143,-0.10833333333333339
54,2634,63,0.38095238095238093,0.4,0.25,1.0,0.38032786885245906,0.10426540284360197
55,2655,63,0.38095238095238093,0.4935064935064935,0.3275862068965517,1.0,0.34879406307977734,0.07177937287495273
56,2676,63,0.8253968253968254,0.8450704225352113,0.8108108108108109,0.8823529411764706,0.8225352112676056,0.6458865610628512
