feature,importance
price_mom_smooth_14,130
high_50d_dist,90
low_50d_dist,51
obv,48
return_3d,42
return_14d,41
bb_pctb_20,39
buy_pressure_ma_20,36
macd,36
trades_sma_5,31
high_14d_dist,29
obv_sma_10,24
cvd_ma_7,22
vol_volatility_10,21
flow_momentum_10,20
volatility_5d,20
sma_200,19
vol_volatility_20,19
stoch_d_14,19
return_21d,19
obv_sma_20,19
flow_price_divergence_10,19
down_volume_proxy,19
return_1d,18
atr_21,17
buy_pressure_ma_5,16
price_mom_smooth_7,16
trades_sma_20,15
volume_cumsum_24,15
price_vs_vwap_20,14
flow_momentum_5,14
ema_100,14
ext_fgi_ma30,14
stoch_k_14,13
atr_pct_21,13
cvd_change_7,13
macd_signal,12
avg_trade_size_sma_5,12
vol_change_5d,12
volatility_20d,12
flow_change_10d,11
trades_sma_10,11
atr_14,11
ext_fgi_std_14,11
return_5d,11
avg_trade_size_sma_10,11
vol_sma_50,11
buy_pressure_ma_10,10
ema_200,10
flow_momentum_20,10
avg_trade_size_ratio_5,10
ext_fgi_change_14d,10
volume_density_sma_5,10
cvd_change_21,10
cvd_ma_14,9
ext_fgi_ma14,9
qvol_sma_20,9
ext_fgi_price_divergence,9
flow_change_5d,9
low_21d_dist,9
vol_price_corr_10,8
volatility_10d,8
volume_density_sma_10,8
high_21d_dist,8
sma_cross_5_20,7
cvd_change_14,7
avg_trade_size,7
bb_width_20,7
ext_fgi_ma7,7
cvd,6
bb_upper_20,6
trades_change_5d,6
atr_pct_14,6
ext_fgi,5
price_mom_smooth_24,5
ext_fgi_change_7d,5
return_7d,4
flow_price_divergence_20,4
vol_sma_20,4
cvd_ma_21,3
macd_hist,2
