fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,cohen_kappa
0,800,63,0.873015873015873,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7142857142857143
1,821,63,0.8412698412698413,0.75,0.7142857142857143,0.7894736842105263,0.6341463414634146
2,842,63,0.8095238095238095,0.7272727272727273,0.7619047619047619,0.6956521739130435,0.5813953488372093
3,863,63,0.9365079365079365,0.8,0.8,0.8,0.7622641509433963
4,884,63,0.9682539682539683,0.8571428571428571,1.0,0.75,0.8396946564885497
5,905,63,0.9523809523809523,0.8235294117647058,1.0,0.7,0.7969924812030076
6,926,63,0.9523809523809523,0.8235294117647058,1.0,0.7,0.7969924812030076
7,947,63,0.9841269841269841,0.9473684210526315,1.0,0.9,0.9380530973451328
8,968,63,0.9682539682539683,0.8,0.8,0.8,0.7827586206896552
9,989,63,0.873015873015873,0.75,0.7058823529411765,0.8,0.6653386454183268
10,1010,63,0.8571428571428571,0.8163265306122449,0.8,0.8333333333333334,0.6995230524642289
11,1031,63,0.9365079365079365,0.8888888888888888,0.9411764705882353,0.8421052631578947,0.8446362515413071
12,1052,63,0.8253968253968254,0.6206896551724138,0.47368421052631576,0.9,0.5210780926053904
13,1073,63,0.7936507936507936,0.6285714285714286,0.4782608695652174,0.9166666666666666,0.5045372050816697
14,1094,63,0.8571428571428571,0.7906976744186046,0.68,0.9444444444444444,0.6865671641791045
15,1115,63,0.9365079365079365,0.8888888888888888,0.8421052631578947,0.9411764705882353,0.8446362515413071
16,1136,63,0.9523809523809523,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.7428571428571429
17,1157,63,0.9841269841269841,0.0,0.0,0.0,0.0
18,1178,63,0.9841269841269841,0.0,0.0,0.0,0.0
19,1199,63,1.0,0.0,0.0,0.0,
20,1220,63,1.0,1.0,1.0,1.0,1.0
21,1241,63,0.9682539682539683,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8703703703703703
22,1262,63,0.9841269841269841,0.9411764705882353,1.0,0.8888888888888888,0.9320388349514563
23,1283,63,0.9841269841269841,0.8888888888888888,1.0,0.8,0.8804554079696395
24,1304,63,1.0,1.0,1.0,1.0,1.0
25,1325,63,0.9047619047619048,0.7692307692307693,0.625,1.0,0.7132018209408194
26,1346,63,0.9047619047619048,0.8235294117647058,0.7368421052631579,0.9333333333333333,0.7595419847328244
27,1367,63,0.9365079365079365,0.8666666666666667,0.8125,0.9285714285714286,0.8252427184466019
28,1388,63,0.8253968253968254,0.6206896551724138,0.9,0.47368421052631576,0.5210780926053904
29,1409,63,0.8253968253968254,0.6451612903225806,1.0,0.47619047619047616,0.547945205479452
30,1430,63,0.7777777777777778,0.7586206896551724,0.9565217391304348,0.6285714285714286,0.5684931506849316
31,1451,63,0.8888888888888888,0.851063829787234,0.9523809523809523,0.7692307692307693,0.7640449438202247
32,1472,63,0.9682539682539683,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9301552106430155
33,1493,63,0.9682539682539683,0.8888888888888888,1.0,0.8,0.8706365503080082
34,1514,63,0.9682539682539683,0.75,1.0,0.6,0.7341772151898733
35,1535,63,0.9682539682539683,0.0,0.0,0.0,0.0
36,1556,63,1.0,0.0,0.0,0.0,
37,1577,63,0.9682539682539683,0.8571428571428571,1.0,0.75,0.8396946564885497
38,1598,63,0.9206349206349206,0.6153846153846154,1.0,0.4444444444444444,0.5783132530120483
39,1619,63,0.8253968253968254,0.5217391304347826,0.42857142857142855,0.6666666666666666,0.42105263157894735
40,1640,63,0.746031746031746,0.5789473684210527,0.4230769230769231,0.9166666666666666,0.43050847457627117
41,1661,63,0.6825396825396826,0.6,0.42857142857142855,1.0,0.4
42,1682,63,0.873015873015873,0.8260869565217391,0.7037037037037037,1.0,0.7307692307692308
43,1703,63,0.9682539682539683,0.8888888888888888,0.8,1.0,0.8706365503080082
44,1724,63,0.9841269841269841,0.8571428571428571,1.0,0.75,0.8489208633093526
45,1745,63,0.9682539682539683,0.0,0.0,0.0,0.0
46,1766,63,0.9682539682539683,0.0,0.0,0.0,0.0
47,1787,63,0.9682539682539683,0.0,0.0,0.0,0.0
48,1808,63,0.8888888888888888,0.2222222222222222,1.0,0.125,0.19963702359346636
49,1829,63,0.9206349206349206,0.782608695652174,0.9,0.6923076923076923,0.7350714886459209
50,1850,63,0.9047619047619048,0.8,0.9230769230769231,0.7058823529411765,0.738950276243094
51,1871,63,0.9206349206349206,0.8387096774193549,1.0,0.7222222222222222,0.7878787878787878
52,1892,63,0.7936507936507936,0.7636363636363637,0.6176470588235294,1.0,0.597938144329897
53,1913,63,0.7777777777777778,0.7741935483870968,0.631578947368421,1.0,0.5763688760806918
54,1934,63,0.746031746031746,0.7419354838709677,0.6216216216216216,0.92,0.5097276264591439
55,1955,63,0.9365079365079365,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8444444444444444
