fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,cohen_kappa
0,800,63,0.6190476190476191,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.1515151515151515
1,821,63,0.5079365079365079,0.6172839506172839,0.5319148936170213,0.7352941176470589,-0.024121657052962764
2,842,63,0.5396825396825397,0.5797101449275363,0.6666666666666666,0.5128205128205128,0.08968609865470845
3,863,63,0.6984126984126984,0.819047619047619,0.8113207547169812,0.8269230769230769,-0.08522212148685382
4,884,63,0.6031746031746031,0.6575342465753424,0.9230769230769231,0.5106382978723404,0.26914153132250584
5,905,63,0.5714285714285714,0.22857142857142856,1.0,0.12903225806451613,0.13081246806336233
6,926,63,0.6190476190476191,0.0,0.0,0.0,-0.061797752808988804
7,947,63,0.5555555555555556,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.022172949002217335
8,968,63,0.4444444444444444,0.3137254901960784,0.2857142857142857,0.34782608695652173,-0.1454545454545455
9,989,63,0.5555555555555556,0.3,0.2727272727272727,0.3333333333333333,-0.02083333333333348
10,1010,63,0.5555555555555556,0.3,0.2727272727272727,0.3333333333333333,-0.02083333333333348
11,1031,63,0.5079365079365079,0.5230769230769231,0.4146341463414634,0.7083333333333334,0.08180535966149494
12,1052,63,0.4126984126984127,0.32727272727272727,0.2647058823529412,0.42857142857142855,-0.14432989690721643
13,1073,63,0.6507936507936508,0.35294117647058826,0.375,0.3333333333333333,0.11494252873563215
14,1094,63,0.4444444444444444,0.2222222222222222,0.1724137931034483,0.3125,-0.1562663869952805
15,1115,63,0.6031746031746031,0.1935483870967742,0.6,0.11538461538461539,0.06969875959834615
16,1136,63,0.42857142857142855,0.1,0.6666666666666666,0.05405405405405406,0.013054830287206443
17,1157,63,0.3333333333333333,0.0,0.0,0.0,0.0
18,1178,63,0.2698412698412698,0.0,0.0,0.0,-0.03205128205128216
19,1199,63,0.42857142857142855,0.05263157894736842,1.0,0.02702702702702703,0.022413793103448154
20,1220,63,0.49206349206349204,0.23809523809523808,0.4166666666666667,0.16666666666666666,-0.04672897196261694
21,1241,63,0.4603174603174603,0.39285714285714285,0.55,0.3055555555555556,-0.025862068965517127
22,1262,63,0.6031746031746031,0.6268656716417911,0.84,0.5,0.2574257425742573
23,1283,63,0.4444444444444444,0.4067796610169492,1.0,0.2553191489361702,0.14831981460023191
24,1304,63,0.5079365079365079,0.11428571428571428,1.0,0.06060606060606061,0.05788712011577424
25,1325,63,0.6190476190476191,0.07692307692307693,0.25,0.045454545454545456,-0.03419972640218871
26,1346,63,0.6349206349206349,0.41025641025641024,0.5714285714285714,0.32,0.17529880478087645
27,1367,63,0.5396825396825397,0.49122807017543857,0.45161290322580644,0.5384615384615384,0.07680646791308743
28,1388,63,0.5079365079365079,0.3404255319148936,0.38095238095238093,0.3076923076923077,-0.04494382022471921
29,1409,63,0.5555555555555556,0.3333333333333333,0.3888888888888889,0.2916666666666667,0.010101010101010055
30,1430,63,0.5079365079365079,0.6172839506172839,0.45454545454545453,0.9615384615384616,0.12929112795363362
31,1451,63,0.4603174603174603,0.6304347826086957,0.4603174603174603,1.0,0.0
32,1472,63,0.5396825396825397,0.6419753086419753,0.5098039215686274,0.8666666666666667,0.10572687224669608
33,1493,63,0.5555555555555556,0.6410256410256411,0.5319148936170213,0.8064516129032258,0.118
34,1514,63,0.5238095238095238,0.3181818181818182,0.875,0.19444444444444445,0.1393442622950819
35,1535,63,0.47619047619047616,0.0,0.0,0.0,0.0
36,1556,63,0.5238095238095238,0.0,0.0,0.0,0.0
37,1577,63,0.5714285714285714,0.0,0.0,0.0,0.0
38,1598,63,0.49206349206349204,0.15789473684210525,0.21428571428571427,0.125,-0.1707317073170731
39,1619,63,0.4603174603174603,0.15,0.13043478260869565,0.17647058823529413,-0.23245109321058677
40,1640,63,0.3968253968253968,0.32142857142857145,0.20930232558139536,0.6923076923076923,0.00663900414937757
41,1661,63,0.5079365079365079,0.41509433962264153,0.275,0.8461538461538461,0.1505002174858635
42,1682,63,0.4126984126984127,0.5194805194805194,0.4444444444444444,0.625,-0.182648401826484
43,1703,63,0.49206349206349204,0.5294117647058824,0.6923076923076923,0.42857142857142855,0.040000000000000036
44,1724,63,0.42857142857142855,0.28,0.7777777777777778,0.17073170731707318,0.059701492537313605
45,1745,63,0.5396825396825397,0.0,0.0,0.0,0.0
46,1766,63,0.5714285714285714,0.0,0.0,0.0,-0.031534263189811895
47,1787,63,0.49206349206349204,0.1111111111111111,0.3333333333333333,0.06666666666666667,-0.05660377358490565
48,1808,63,0.5238095238095238,0.0,0.0,0.0,0.0
49,1829,63,0.5555555555555556,0.0,0.0,0.0,-0.06265060240963871
50,1850,63,0.4603174603174603,0.15,0.2,0.12,-0.21016949152542375
51,1871,63,0.4444444444444444,0.4262295081967213,0.37142857142857144,0.5,-0.08996539792387526
52,1892,63,0.5238095238095238,0.5454545454545454,0.42857142857142855,0.75,0.11764705882352944
53,1913,63,0.42857142857142855,0.55,0.3793103448275862,1.0,0.08842443729903537
54,1934,63,0.5873015873015873,0.717391304347826,0.5689655172413793,0.9705882352941176,0.11555075593952491
55,1955,63,0.5555555555555556,0.6956521739130435,0.5517241379310345,0.9411764705882353,0.04751619870410373
