fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.7936507936507936,0.48,0.375,0.6666666666666666,0.6756435643564356,0.36363636363636354
1,1521,63,0.7619047619047619,0.4,0.2777777777777778,0.7142857142857143,0.6257425742574257,0.2857142857142857
2,1542,63,0.8412698412698413,0.4444444444444444,0.36363636363636365,0.5714285714285714,0.6759259259259259,0.3571428571428572
3,1563,63,0.746031746031746,0.0,0.0,0.0,0.42727272727272725,-0.1428571428571428
4,1584,63,0.7142857142857143,0.1,0.3333333333333333,0.058823529411764705,0.4650943396226415,0.020725388601036232
5,1605,63,0.5873015873015873,0.07142857142857142,0.2,0.043478260869565216,0.4030612244897959,-0.06779661016949157
6,1626,63,0.6190476190476191,0.07692307692307693,1.0,0.04,0.41846153846153844,0.04785894206549124
7,1647,63,0.6825396825396826,0.2857142857142857,0.4444444444444444,0.21052631578947367,0.5408163265306123,0.11392405063291133
8,1668,63,0.6349206349206349,0.08,0.25,0.047619047619047616,0.42613861386138613,-0.02985074626865658
9,1689,63,0.7619047619047619,0.0,0.0,0.0,0.43243243243243246,-0.05823068309070556
10,1710,63,0.8412698412698413,0.0,0.0,0.0,0.45689655172413796,-0.02941176470588225
11,1731,63,0.873015873015873,0.2,0.5,0.125,0.5655172413793104,0.15719063545150502
12,1752,63,0.8571428571428571,0.0,0.0,0.0,0.46153846153846156,0.0
13,1773,63,0.8253968253968254,0.0,0.0,0.0,0.45217391304347826,-0.054794520547945424
14,1794,63,0.8571428571428571,0.0,0.0,0.0,0.46153846153846156,-0.051948051948051965
15,1815,63,0.9047619047619048,0.0,0.0,0.0,0.475,-0.050000000000000044
16,1836,63,0.7619047619047619,0.11764705882352941,0.08333333333333333,0.2,0.49001618996222346,0.006309148264984188
17,1857,63,0.6349206349206349,0.20689655172413793,0.23076923076923078,0.1875,0.4848915748311411,-0.02693125442948263
18,1878,63,0.6031746031746031,0.24242424242424243,0.2857142857142857,0.21052631578947367,0.4868035190615836,-0.018099547511312153
19,1899,63,0.5873015873015873,0.0,0.0,0.0,0.37,0.0
20,1920,63,0.746031746031746,0.0,0.0,0.0,0.42727272727272725,0.0
21,1941,63,0.7777777777777778,0.0,0.0,0.0,0.4375,-0.030373831775700744
22,1962,63,0.6984126984126984,0.0,0.0,0.0,0.411214953271028,-0.03100775193798433
23,1983,63,0.5555555555555556,0.2631578947368421,0.8333333333333334,0.15625,0.47248803827751196,0.12238805970149258
24,2004,63,0.4126984126984127,0.32727272727272727,0.5294117647058824,0.23684210526315788,0.40307298335467345,-0.07271053842613884
25,2025,63,0.47619047619047616,0.4406779661016949,0.40625,0.48148148148148145,0.4740703263344296,-0.045248868778280604
26,2046,63,0.5396825396825397,0.43137254901960786,0.28205128205128205,0.9166666666666666,0.5223529411764706,0.1976284584980238
27,2067,63,0.5238095238095238,0.4,0.25,1.0,0.5026315789473684,0.1957446808510639
28,2088,63,0.7777777777777778,0.46153846153846156,0.3333333333333333,0.75,0.6607692307692308,0.34666666666666657
29,2109,63,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5462962962962963,0.09259259259259256
30,2130,63,0.8412698412698413,0.0,0.0,0.0,0.45689655172413796,-0.02941176470588225
31,2151,63,0.7619047619047619,0.0,0.0,0.0,0.43243243243243246,0.0
32,2172,63,0.746031746031746,0.0,0.0,0.0,0.42727272727272725,0.0
33,2193,63,0.7301587301587301,0.0,0.0,0.0,0.42201834862385323,-0.030798845043310985
34,2214,63,0.7142857142857143,0.0,0.0,0.0,0.4166666666666667,-0.059813084112149584
35,2235,63,0.5873015873015873,0.0,0.0,0.0,0.37,0.0
36,2256,63,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.45555555555555555,-0.042553191489361764
37,2277,63,0.5873015873015873,0.1875,0.23076923076923078,0.15789473684210525,0.4554521276595745,-0.07621550591327209
38,2298,63,0.6349206349206349,0.25806451612903225,0.2222222222222222,0.3076923076923077,0.5079796264855687,0.024242424242424288
39,2319,63,0.5238095238095238,0.0625,0.045454545454545456,0.1,0.3716755319148936,-0.1992385786802029
40,2340,63,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,-0.2216066481994461
41,2361,63,0.6349206349206349,0.0,0.0,0.0,0.3883495145631068,-0.1171935235158057
42,2382,63,0.7142857142857143,0.25,0.16666666666666666,0.5,0.5367647058823529,0.12499999999999989
43,2403,63,0.7936507936507936,0.38095238095238093,0.6666666666666666,0.26666666666666666,0.6285714285714286,0.2834645669291338
44,2424,63,0.7301587301587301,0.37037037037037035,0.8333333333333334,0.23809523809523808,0.5993265993265993,0.26086956521739135
45,2445,63,0.7142857142857143,0.1,0.5,0.05555555555555555,0.4650943396226415,0.0454545454545453
46,2466,63,0.8095238095238095,0.0,0.0,0.0,0.4473684210526316,-0.029972752043596618
47,2487,63,0.8412698412698413,0.0,0.0,0.0,0.45689655172413796,-0.02941176470588225
48,2508,63,0.6825396825396826,0.0,0.0,0.0,0.4056603773584906,-0.18644067796610164
49,2529,63,0.7777777777777778,0.0,0.0,0.0,0.4375,-0.11363636363636354
50,2550,63,0.8888888888888888,0.0,0.0,0.0,0.47058823529411764,-0.05755395683453246
51,2571,63,0.873015873015873,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6785714285714286,0.3571428571428572
52,2592,63,0.8571428571428571,0.3076923076923077,0.4,0.25,0.6140231449965963,0.23274695534506085
