feature,importance
sma_cross_10_50,13
vol_sma_5,13
macd_lag3,13
lth_sopr_lag2,13
vwap_10,12
macd_lag2,12
sth_sopr_lag3,12
qvol_ratio_10,12
macd_signal,12
mvrv_change_14,11
vol_ratio_20,11
macd_ma3,10
avg_trade_size_ma_5,10
ema_20,10
mvrv_lag2,10
volume_density_sma_5,10
return_5d,10
macd_hist_lag1,10
macd_lag1,10
rsi_14_ma3,10
return_7d,9
volume_density_lag3,9
mvrv_ma3,9
sth_sopr_roc_7,9
atr_14_lag2,9
lth_sopr_lag1,9
sma_20,8
trades_change_5d,8
mvrv_ma14,8
sma_10,8
lth_sopr_roc_7,8
volume_density_ma7,8
return_14d,8
volume_density_lag1,8
lth_sopr_ma7,8
vol_ratio_10,7
vol_ratio_5,7
macd_ma7,7
mvrv_lag3,6
volume_density_lag7,6
mvrv_roc_7,5
rsi_14_lag1,5
vwap_20,5
fgi_extreme_fear,5
funding_rate_7,4
active_addr_proxy,4
mvrv_lag1,4
sth_sopr_ma7,3
volume_spike_10,2
volume_density_ma_10,2
consecutive_up_days,2
fgi_ma7,1
volume_density_ma_5,1
consecutive_down_days,0
fgi_extreme_greed,0
