feature,importance
price_mom_smooth_14,138
high_50d_dist,82
low_50d_dist,64
return_14d,46
obv,45
return_3d,42
bb_pctb_20,40
buy_pressure_ma_20,37
macd,28
high_14d_dist,28
return_21d,26
trades_sma_5,25
vol_volatility_10,24
price_vs_vwap_20,23
cvd_ma_7,22
atr_21,21
obv_sma_20,17
vol_volatility_20,17
down_volume_proxy,17
volatility_5d,16
vol_price_corr_10,15
cvd_change_7,15
atr_pct_21,15
stoch_d_14,14
return_1d,14
cvd_ma_14,14
cvd_change_21,14
ext_fgi_change_7d,14
flow_momentum_10,14
ext_fgi_ma7,14
avg_trade_size,13
buy_pressure_ma_5,13
volume_density_sma_5,13
volume_cumsum_24,13
ext_fgi_ma30,13
low_21d_dist,12
flow_price_divergence_10,12
sma_200,12
price_mom_smooth_7,11
obv_sma_10,11
vol_change_5d,11
bb_width_20,11
volatility_20d,11
cvd,10
buy_pressure_ma_10,10
macd_signal,10
volume_density_sma_10,10
volatility_10d,9
flow_momentum_5,9
flow_momentum_20,9
ema_100,9
trades_sma_20,8
atr_pct_14,8
ema_200,8
sma_cross_5_20,8
price_mom_smooth_24,8
vol_sma_20,8
atr_14,8
trades_sma_10,8
avg_trade_size_sma_20,7
ext_fgi_price_divergence,7
stoch_k_14,7
ext_fgi_std_14,7
ext_fgi_change_14d,7
high_21d_dist,6
sma_10,6
flow_change_10d,6
avg_trade_size_ratio_5,6
avg_trade_size_sma_10,6
sma_100,5
macd_hist,5
ext_fgi_ma14,5
return_7d,5
qvol_sma_20,5
ext_fgi,5
vol_ratio_5,5
trades_change_5d,5
vol_price_corr_20,5
ema_5,5
cvd_change_14,5
vol_sma_50,5
trades_ratio_5,4
flow_change_5d,4
cvd_ma_21,4
volume_cumsum_14,3
volume_density_ma_5,3
buy_pressure,3
sma_5,3
return_5d,3
vol_ratio_20,3
bb_upper_20,3
avg_trade_size_ratio_20,3
avg_trade_size_sma_5,3
volume_density,2
vol_ratio_50,2
price_vs_vwap_10,2
low_14d_dist,2
avg_trade_size_ma_10,2
vol_sma_10,2
trades_ratio_20,2
trades_change_1d,2
avg_trade_size_ratio_10,2
vol_sma_5,1
volume_density_ma_10,1
ema_10,1
bb_lower_20,1
qvol_ratio_5,1
flow_price_divergence_20,1
trades_ratio_10,1
flow_change_3d,1
avg_trade_size_ma_20,0
vol_change_3d,0
vwap_20,0
qvol_sma_10,0
flow_change_1d,0
sma_50,0
vol_change_1d,0
