fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,cohen_kappa
0,800,63,0.7619047619047619,0.0,0.0,0.0,-0.030534351145037997
1,821,63,0.8253968253968254,0.0,0.0,0.0,-0.029717682020802272
2,842,63,0.8571428571428571,0.0,0.0,0.0,-0.029038112522686177
3,863,63,0.9365079365079365,0.0,0.0,0.0,0.0
4,884,63,0.9047619047619048,0.0,0.0,0.0,-0.02717391304347827
5,905,63,0.746031746031746,0.0,0.0,0.0,-0.030674846625766694
6,926,63,0.6984126984126984,0.0,0.0,0.0,-0.11142061281337057
7,947,63,0.7301587301587301,0.0,0.0,0.0,-0.030798845043310985
8,968,63,0.7301587301587301,0.0,0.0,0.0,-0.10754912099276126
9,989,63,0.7777777777777778,0.0,0.0,0.0,0.0
10,1010,63,0.8412698412698413,0.0,0.0,0.0,-0.02941176470588225
11,1031,63,0.9682539682539683,0.0,0.0,0.0,0.0
12,1052,63,0.9365079365079365,0.0,0.0,0.0,-0.032786885245901676
13,1073,63,0.8095238095238095,0.0,0.0,0.0,-0.029972752043596618
14,1094,63,0.8253968253968254,0.0,0.0,0.0,0.0
15,1115,63,0.8412698412698413,0.0,0.0,0.0,0.0
16,1136,63,1.0,0.0,0.0,0.0,
17,1157,63,1.0,0.0,0.0,0.0,
18,1178,63,0.873015873015873,0.0,0.0,0.0,-0.050000000000000044
19,1199,63,0.9047619047619048,0.25,0.5,0.16666666666666666,0.2124999999999999
20,1220,63,0.7777777777777778,0.125,1.0,0.06666666666666667,0.09815950920245409
21,1241,63,0.8571428571428571,0.18181818181818182,0.5,0.1111111111111111,0.1369863013698629
22,1262,63,0.7777777777777778,0.0,0.0,0.0,-0.11363636363636354
23,1283,63,0.8253968253968254,0.47619047619047616,0.5,0.45454545454545453,0.371713508612874
24,1304,63,0.746031746031746,0.5789473684210527,0.4230769230769231,0.9166666666666666,0.43050847457627117
25,1325,63,0.6349206349206349,0.4888888888888889,0.4782608695652174,0.5,0.2051563357103675
26,1346,63,0.7936507936507936,0.0,0.0,0.0,-0.030188679245283012
27,1367,63,0.746031746031746,0.0,0.0,0.0,-0.12249443207126953
28,1388,63,0.7619047619047619,0.11764705882352941,0.16666666666666666,0.09090909090909091,-0.006389776357827559
29,1409,63,0.746031746031746,0.1111111111111111,0.25,0.07142857142857142,0.013698630136986245
30,1430,63,0.6031746031746031,0.0,0.0,0.0,0.0
31,1451,63,0.6031746031746031,0.0,0.0,0.0,0.0
32,1472,63,0.6349206349206349,0.20689655172413793,0.42857142857142855,0.13636363636363635,0.046082949308755894
33,1493,63,0.49206349206349204,0.2,0.13793103448275862,0.36363636363636365,-0.0712008501594048
34,1514,63,0.2222222222222222,0.07547169811320754,0.04,0.6666666666666666,-0.015794669299111552
35,1535,63,0.38095238095238093,0.1702127659574468,0.09302325581395349,1.0,0.061138708444784196
36,1556,63,0.6666666666666666,0.16,0.1,0.4,0.03781818181818164
37,1577,63,0.7301587301587301,0.10526315789473684,0.1,0.1111111111111111,-0.053097345132743445
38,1598,63,0.7301587301587301,0.0,0.0,0.0,0.0
39,1619,63,0.746031746031746,0.0,0.0,0.0,0.0
40,1640,63,0.6984126984126984,0.0,0.0,0.0,0.0
41,1661,63,0.6031746031746031,0.24242424242424243,0.2857142857142857,0.21052631578947367,-0.018099547511312153
42,1682,63,0.6666666666666666,0.16,0.3333333333333333,0.10526315789473684,0.017817371937639104
43,1703,63,0.8571428571428571,0.18181818181818182,1.0,0.1,0.1575037147102527
44,1724,63,0.8095238095238095,0.0,0.0,0.0,-0.07692307692307687
45,1745,63,0.8412698412698413,0.0,0.0,0.0,-0.05351170568561869
46,1766,63,0.7936507936507936,0.0,0.0,0.0,-0.1082543978349122
47,1787,63,0.9206349206349206,0.0,0.0,0.0,0.0
48,1808,63,0.9682539682539683,0.0,0.0,0.0,0.0
49,1829,63,0.9523809523809523,0.0,0.0,0.0,0.0
50,1850,63,0.746031746031746,0.0,0.0,0.0,0.0
51,1871,63,0.746031746031746,0.0,0.0,0.0,-0.030674846625766694
52,1892,63,0.6190476190476191,0.0,0.0,0.0,0.0
53,1913,63,0.6984126984126984,0.0,0.0,0.0,0.0
54,1934,63,0.7142857142857143,0.0,0.0,0.0,0.0
55,1955,63,0.873015873015873,0.0,0.0,0.0,0.0
