fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,cohen_kappa
0,800,63,0.5396825396825397,0.0,0.0,0.0,-0.12292562999385392
1,821,63,0.6666666666666666,0.2222222222222222,0.15,0.42857142857142855,0.06896551724137934
2,842,63,0.6825396825396826,0.2857142857142857,0.26666666666666666,0.3076923076923077,0.08296943231441056
3,863,63,0.7777777777777778,0.36363636363636365,0.3333333333333333,0.4,0.23036649214659688
4,884,63,0.8571428571428571,0.3076923076923077,0.4,0.25,0.23274695534506085
5,905,63,0.8095238095238095,0.14285714285714285,0.07692307692307693,1.0,0.11682242990654212
6,926,63,0.6825396825396826,0.09090909090909091,0.047619047619047616,1.0,0.06250000000000011
7,947,63,0.6666666666666666,0.0,0.0,0.0,0.0
8,968,63,0.7936507936507936,0.13333333333333333,0.07692307692307693,0.5,0.08286674132138849
9,989,63,0.8571428571428571,0.4,0.3333333333333333,0.5,0.32258064516129026
10,1010,63,0.8571428571428571,0.6086956521739131,0.5833333333333334,0.6363636363636364,0.5215189873417722
11,1031,63,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.4878048780487805
12,1052,63,0.9206349206349206,0.6666666666666666,0.7142857142857143,0.625,0.6218487394957983
13,1073,63,0.873015873015873,0.2,0.14285714285714285,0.3333333333333333,0.1428571428571429
14,1094,63,0.873015873015873,0.6666666666666666,0.5714285714285714,0.8,0.5909090909090909
15,1115,63,0.873015873015873,0.6666666666666666,0.5714285714285714,0.8,0.5909090909090909
16,1136,63,0.9523809523809523,0.8421052631578947,0.8888888888888888,0.8,0.8141592920353982
17,1157,63,0.7301587301587301,0.0,0.0,0.0,0.0
18,1178,63,0.6825396825396826,0.09090909090909091,0.0625,0.16666666666666666,-0.055276381909547645
19,1199,63,0.6031746031746031,0.07407407407407407,0.05555555555555555,0.1111111111111111,-0.14379084967320255
20,1220,63,0.7301587301587301,0.10526315789473684,0.1,0.1111111111111111,-0.053097345132743445
21,1241,63,0.6349206349206349,0.0,0.0,0.0,-0.09029345372460496
22,1262,63,0.4603174603174603,0.0,0.0,0.0,0.0
23,1283,63,0.5873015873015873,0.1875,0.10344827586206896,1.0,0.11074918566775249
24,1304,63,0.7619047619047619,0.2857142857142857,0.16666666666666666,1.0,0.2222222222222222
25,1325,63,1.0,1.0,1.0,1.0,1.0
26,1346,63,1.0,0.0,0.0,0.0,
27,1367,63,0.9841269841269841,0.0,0.0,0.0,0.0
28,1388,63,0.9841269841269841,0.0,0.0,0.0,0.0
29,1409,63,0.9523809523809523,0.8421052631578947,0.8,0.8888888888888888,0.8141592920353982
30,1430,63,0.9682539682539683,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8703703703703703
31,1451,63,0.9682539682539683,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8703703703703703
32,1472,63,0.9682539682539683,0.0,0.0,0.0,0.0
33,1493,63,0.7619047619047619,0.0,0.0,0.0,0.0
34,1514,63,0.7142857142857143,0.5263157894736842,0.35714285714285715,1.0,0.3816793893129772
35,1535,63,0.7777777777777778,0.5882352941176471,0.4166666666666667,1.0,0.4693140794223827
36,1556,63,0.9365079365079365,0.8571428571428571,0.8,0.9230769230769231,0.8165938864628821
37,1577,63,0.8571428571428571,0.7428571428571429,0.7647058823529411,0.7222222222222222,0.6440677966101696
38,1598,63,0.8888888888888888,0.8372093023255814,0.9473684210526315,0.75,0.7545909849749582
39,1619,63,0.7936507936507936,0.7450980392156863,0.6333333333333333,0.9047619047619048,0.5806451612903225
40,1640,63,0.8095238095238095,0.6470588235294118,0.55,0.7857142857142857,0.5221238938053097
41,1661,63,0.7936507936507936,0.5185185185185185,0.3888888888888889,0.7777777777777778,0.40522875816993464
42,1682,63,0.873015873015873,0.6666666666666666,0.5714285714285714,0.8,0.5909090909090909
43,1703,63,0.9206349206349206,0.4444444444444444,0.2857142857142857,1.0,0.4155844155844156
44,1724,63,0.9523809523809523,0.4,0.25,1.0,0.3843648208469055
45,1745,63,0.9682539682539683,0.8571428571428571,0.75,1.0,0.8396946564885497
46,1766,63,0.9682539682539683,0.8888888888888888,0.8,1.0,0.8706365503080082
47,1787,63,0.7777777777777778,0.5333333333333333,0.36363636363636365,1.0,0.4265279583875162
48,1808,63,0.6349206349206349,0.14814814814814814,0.08,1.0,0.09494066208619611
49,1829,63,0.5079365079365079,0.06060606060606061,0.03125,1.0,0.03076923076923066
50,1850,63,0.6507936507936508,0.3888888888888889,0.2413793103448276,1.0,0.2556390977443609
51,1871,63,0.8571428571428571,0.6086956521739131,0.4375,1.0,0.5371428571428571
52,1892,63,1.0,1.0,1.0,1.0,1.0
53,1913,63,0.9206349206349206,0.0,0.0,0.0,0.0
54,1934,63,0.8888888888888888,0.36363636363636365,0.2222222222222222,1.0,0.3287671232876711
55,1955,63,0.8888888888888888,0.36363636363636365,0.2222222222222222,1.0,0.3287671232876711
56,1976,63,0.9523809523809523,0.5714285714285714,0.4,1.0,0.5510688836104513
57,1997,63,0.9206349206349206,0.7058823529411765,0.6,0.8571428571428571,0.6616541353383458
58,2018,63,0.9047619047619048,0.6666666666666666,0.5454545454545454,0.8571428571428571,0.6142857142857143
59,2039,63,0.7619047619047619,0.4444444444444444,0.3,0.8571428571428571,0.3349753694581281
60,2060,63,0.7142857142857143,0.0,0.0,0.0,0.0
61,2081,63,0.4603174603174603,0.15,0.08108108108108109,1.0,0.0678851174934727
