fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,cohen_kappa
0,800,63,0.7777777777777778,0.875,0.7777777777777778,1.0,0.0
1,842,63,0.30158730158730157,0.4634146341463415,0.30158730158730157,1.0,0.0
2,884,63,0.4603174603174603,0.6304347826086957,0.4603174603174603,1.0,0.0
3,926,63,0.6507936507936508,0.7884615384615384,0.6612903225806451,0.9761904761904762,-0.031249999999999778
4,968,63,0.49206349206349204,0.6521739130434783,0.5084745762711864,0.9090909090909091,-0.05993690851735023
5,1010,63,0.36507936507936506,0.3333333333333333,0.45454545454545453,0.2631578947368421,-0.1954459203036052
6,1052,63,0.3968253968253968,0.5581395348837209,0.3870967741935484,1.0,0.019656019656019597
7,1094,63,0.42857142857142855,0.5384615384615384,0.3888888888888889,0.875,0.023255813953488524
8,1136,63,0.3492063492063492,0.1276595744680851,0.07142857142857142,0.6,-0.016528925619834878
9,1178,63,0.4444444444444444,0.14634146341463414,0.1,0.2727272727272727,-0.14664586583463324
10,1220,63,0.5714285714285714,0.64,0.6666666666666666,0.6153846153846154,0.11267605633802824
11,1262,63,0.2857142857142857,0.21052631578947367,0.18181818181818182,0.25,-0.4125560538116593
12,1304,63,0.6507936507936508,0.7884615384615384,0.6507936507936508,1.0,0.0
13,1346,63,0.6031746031746031,0.7524752475247525,0.6031746031746031,1.0,0.0
14,1388,63,0.6190476190476191,0.7647058823529411,0.6190476190476191,1.0,0.0
15,1430,63,0.1111111111111111,0.0,0.0,0.0,0.0
16,1472,63,0.47619047619047616,0.6206896551724138,0.6428571428571429,0.6,-0.22222222222222232
17,1514,63,0.31746031746031744,0.4819277108433735,0.31746031746031744,1.0,0.0
18,1556,63,0.47619047619047616,0.6451612903225806,0.47619047619047616,1.0,0.0
19,1598,63,0.7619047619047619,0.8648648648648649,0.8275862068965517,0.9056603773584906,-0.11834319526627235
20,1640,63,0.8888888888888888,0.9411764705882353,0.8888888888888888,1.0,0.0
21,1682,63,0.6666666666666666,0.8,0.6666666666666666,1.0,0.0
22,1724,63,0.30158730158730157,0.4634146341463415,0.30158730158730157,1.0,0.0
23,1766,63,0.5238095238095238,0.6875,0.5238095238095238,1.0,0.0
24,1808,63,0.36507936507936506,0.5121951219512195,0.375,0.8076923076923077,-0.11801242236024856
25,1850,63,0.4444444444444444,0.5977011494252874,0.5777777777777777,0.6190476190476191,-0.2962962962962963
26,1892,63,0.6031746031746031,0.7422680412371134,0.782608695652174,0.7058823529411765,-0.10993657505285404
27,1934,63,0.5873015873015873,0.7346938775510204,0.6,0.9473684210526315,-0.014869888475836479
