date,dxy_close,vix_close,ndx_close,spx_close,gold_close,tnx_close
2018-05-10,92.6500015258789,13.229999542236328,7404.97021484375,2723.070068359375,1320.800048828125,2.9709999561309814
2018-05-11,92.54000091552734,12.649999618530273,7402.8798828125,2727.719970703125,1319.0,2.9709999561309814
2018-05-14,92.58999633789062,12.930000305175781,7411.31982421875,2730.1298828125,1316.5,2.994999885559082
2018-05-15,93.22000122070312,14.630000114440918,7351.6298828125,2711.449951171875,1288.9000244140625,3.0799999237060547
2018-05-16,93.38999938964844,13.420000076293945,7398.2998046875,2722.4599609375,1290.199951171875,3.0950000286102295
2018-05-17,93.47000122070312,13.430000305175781,7382.47021484375,2720.1298828125,1288.199951171875,3.1089999675750732
2018-05-18,93.63999938964844,13.420000076293945,7354.33984375,2712.969970703125,1290.199951171875,3.066999912261963
2018-05-21,93.68000030517578,13.079999923706055,7394.0400390625,2733.010009765625,1290.199951171875,3.065000057220459
2018-05-22,93.61000061035156,13.220000267028809,7378.4599609375,2724.43994140625,1291.699951171875,3.065000057220459
2018-05-23,94.01000213623047,12.579999923706055,7425.9599609375,2733.2900390625,1289.300048828125,3.003000020980835
2018-05-24,93.77999877929688,12.529999732971191,7424.43017578125,2727.760009765625,1303.699951171875,2.9809999465942383
2018-05-25,94.19000244140625,13.220000267028809,7433.85009765625,2721.330078125,1303.300048828125,2.930999994277954
2018-05-29,94.83000183105469,17.020000457763672,7396.58984375,2689.860107421875,1298.699951171875,2.7679998874664307
2018-05-30,94.1500015258789,14.9399995803833,7462.4501953125,2724.010009765625,1301.5,2.8420000076293945
2018-05-31,93.98999786376953,15.430000305175781,7442.1201171875,2705.27001953125,1300.0999755859375,2.822000026702881
2018-06-01,94.19000244140625,13.460000038146973,7554.330078125,2734.6201171875,1294.800048828125,2.8949999809265137
2018-06-04,94.0199966430664,12.739999771118164,7606.4599609375,2746.8701171875,1293.0999755859375,2.937000036239624
2018-06-05,93.88999938964844,12.399999618530273,7637.85986328125,2748.800048828125,1297.5,2.9189999103546143
2018-06-06,93.66000366210938,11.640000343322754,7689.240234375,2772.35009765625,1297.0999755859375,2.9749999046325684
2018-06-07,93.4000015258789,12.130000114440918,7635.06982421875,2770.3701171875,1298.699951171875,2.933000087738037
2018-06-08,93.55000305175781,12.180000305175781,7645.509765625,2779.030029296875,1298.0999755859375,2.937000036239624
2018-06-11,93.58000183105469,12.350000381469727,7659.93017578125,2782.0,1298.9000244140625,2.9570000171661377
2018-06-12,93.80000305175781,12.34000015258789,7703.7900390625,2786.85009765625,1295.0999755859375,2.9570000171661377
2018-06-13,93.70999908447266,12.9399995803833,7695.7001953125,2775.6298828125,1296.9000244140625,2.9769999980926514
2018-06-14,94.7699966430664,12.119999885559082,7761.0400390625,2782.489990234375,1304.0,2.946000099182129
2018-06-15,94.79000091552734,11.979999542236328,7746.3798828125,2779.659912109375,1274.5999755859375,2.9240000247955322
2018-06-18,94.75,12.3100004196167,7747.02978515625,2773.75,1276.199951171875,2.9260001182556152
2018-06-19,95.08999633789062,13.350000381469727,7725.58984375,2762.590087890625,1275.5999755859375,2.8929998874664307
2018-06-20,95.05999755859375,12.789999961853027,7781.509765625,2767.320068359375,1271.199951171875,2.927999973297119
2018-06-21,94.87000274658203,14.640000343322754,7712.9501953125,2749.760009765625,1267.199951171875,2.8970000743865967
2018-06-22,94.5199966430664,13.770000457763672,7692.81982421875,2754.8798828125,1267.4000244140625,2.9000000953674316
2018-06-25,94.27999877929688,17.329999923706055,7532.009765625,2717.070068359375,1265.5999755859375,2.875
2018-06-26,94.68000030517578,15.920000076293945,7561.6298828125,2723.06005859375,1256.5999755859375,2.880000114440918
2018-06-27,95.29000091552734,17.90999984741211,7445.080078125,2699.6298828125,1252.800048828125,2.8269999027252197
2018-06-28,95.38999938964844,16.850000381469727,7503.68017578125,2716.31005859375,1247.800048828125,2.8469998836517334
2018-06-29,94.62999725341797,16.09000015258789,7510.2998046875,2718.3701171875,1251.300048828125,2.8489999771118164
2018-07-02,94.87000274658203,15.600000381469727,7567.68994140625,2726.7099609375,1239.800048828125,2.865999937057495
2018-07-03,94.58999633789062,16.139999389648438,7502.669921875,2713.219970703125,1251.5999755859375,2.8380000591278076
2018-07-05,94.47000122070312,14.970000267028809,7586.43017578125,2736.610107421875,1257.300048828125,2.8399999141693115
2018-07-06,94.04000091552734,13.369999885559082,7688.39013671875,2759.820068359375,1254.300048828125,2.8310000896453857
2018-07-09,94.08000183105469,12.6899995803833,7756.2001953125,2784.169921875,1258.0999755859375,2.859999895095825
2018-07-10,94.11000061035156,12.640000343322754,7759.2001953125,2793.840087890625,1253.800048828125,2.872999906539917
2018-07-11,94.72000122070312,13.630000114440918,7716.60986328125,2774.02001953125,1242.800048828125,2.8420000076293945
2018-07-12,94.80999755859375,12.579999923706055,7823.919921875,2798.2900390625,1245.0,2.8529999256134033
2018-07-13,94.75,12.180000305175781,7825.97998046875,2801.31005859375,1239.5999755859375,2.8310000896453857
2018-07-16,94.51000213623047,12.829999923706055,7805.72021484375,2798.429931640625,1238.0999755859375,2.8580000400543213
2018-07-17,94.97000122070312,12.0600004196167,7855.1201171875,2809.550048828125,1225.699951171875,2.864000082015991
2018-07-18,95.08000183105469,12.100000381469727,7854.43994140625,2815.6201171875,1226.300048828125,2.875
2018-07-19,95.16999816894531,12.869999885559082,7825.2998046875,2804.489990234375,1222.4000244140625,2.8469998836517334
2018-07-20,94.45999908447266,12.859999656677246,7820.2001953125,2801.830078125,1229.5,2.8949999809265137
2018-07-23,94.66999816894531,12.619999885559082,7841.8701171875,2806.97998046875,1224.0,2.9649999141693115
2018-07-24,94.61000061035156,12.40999984741211,7840.77001953125,2820.39990234375,1223.9000244140625,2.9489998817443848
2018-07-25,94.36000061035156,12.289999961853027,7932.240234375,2846.070068359375,1231.4000244140625,2.936000108718872
2018-07-26,94.75,12.140000343322754,7852.18017578125,2837.43994140625,1225.300048828125,2.9749999046325684
2018-07-27,94.68000030517578,13.029999732971191,7737.419921875,2818.820068359375,1222.5999755859375,2.9600000381469727
2018-07-30,94.36000061035156,14.260000228881836,7630.0,2802.60009765625,1221.300048828125,2.9749999046325684
2018-07-31,94.48999786376953,12.829999923706055,7671.7900390625,2816.2900390625,1223.699951171875,2.9639999866485596
2018-08-01,94.62000274658203,13.149999618530273,7707.2900390625,2813.360107421875,1217.9000244140625,3.003000020980835
2018-08-02,95.16999816894531,12.1899995803833,7802.68994140625,2827.219970703125,1210.5999755859375,2.9860000610351562
2018-08-03,95.13999938964844,11.640000343322754,7812.009765625,2840.35009765625,1214.199951171875,2.953000068664551
2018-08-06,95.36000061035156,11.270000457763672,7859.68017578125,2850.39990234375,1208.5999755859375,2.937999963760376
2018-08-07,95.22000122070312,10.930000305175781,7883.66015625,2858.449951171875,1209.5999755859375,2.9730000495910645
2018-08-08,95.0999984741211,10.850000381469727,7888.330078125,2857.699951171875,1212.5999755859375,2.9709999561309814
2018-08-09,95.5,11.270000457763672,7891.77978515625,2853.580078125,1211.9000244140625,2.934999942779541
2018-08-10,96.36000061035156,13.15999984741211,7839.10986328125,2833.280029296875,1211.0999755859375,2.8570001125335693
2018-08-13,96.38999938964844,14.779999732971191,7819.7099609375,2821.929931640625,1191.300048828125,2.877000093460083
2018-08-14,96.7300033569336,13.3100004196167,7870.89013671875,2839.9599609375,1193.0,2.8949999809265137
2018-08-15,96.69999694824219,14.640000343322754,7774.1201171875,2818.3701171875,1177.5,2.8519999980926514
2018-08-16,96.6500015258789,13.449999809265137,7806.52001953125,2840.68994140625,1176.199951171875,2.871000051498413
2018-08-17,96.0999984741211,12.640000343322754,7816.330078125,2850.1298828125,1176.5,2.872999906539917
2018-08-20,95.9000015258789,12.489999771118164,7821.009765625,2857.050048828125,1186.800048828125,2.822999954223633
2018-08-21,95.26000213623047,12.859999656677246,7859.169921875,2862.9599609375,1192.5999755859375,2.8440001010894775
2018-08-22,95.1500015258789,12.25,7889.10009765625,2861.820068359375,1196.300048828125,2.822999954223633
2018-08-23,95.62000274658203,12.40999984741211,7878.4599609375,2856.97998046875,1187.0,2.821000099182129
2018-08-24,95.1500015258789,11.989999771118164,7945.97998046875,2874.68994140625,1206.300048828125,2.8259999752044678
2018-08-27,94.77999877929688,12.15999984741211,8017.89990234375,2896.739990234375,1209.0,2.8480000495910645
2018-08-28,94.72000122070312,12.5,8030.0400390625,2897.52001953125,1207.4000244140625,2.884000062942505
2018-08-29,94.5999984741211,12.25,8109.68994140625,2914.0400390625,1204.5,2.884000062942505
2018-08-30,94.72000122070312,13.529999732971191,8088.35986328125,2901.1298828125,1197.699951171875,2.859999895095825
2018-08-31,95.13999938964844,12.859999656677246,8109.5400390625,2901.52001953125,1200.300048828125,2.8529999256134033
2018-09-04,95.41999816894531,13.15999984741211,8091.25,2896.719970703125,1192.699951171875,2.9019999504089355
2018-09-05,95.12999725341797,13.90999984741211,7995.169921875,2888.60009765625,1194.9000244140625,2.9019999504089355
2018-09-06,95.0199966430664,14.649999618530273,7922.72998046875,2878.050048828125,1197.9000244140625,2.878999948501587
2018-09-07,95.37000274658203,14.880000114440918,7902.5400390625,2871.679931640625,1193.5999755859375,2.941999912261963
2018-09-10,95.1500015258789,14.15999984741211,7924.16015625,2877.1298828125,1193.0,2.937000036239624
2018-09-11,95.05999755859375,13.220000267028809,7972.47021484375,2887.889892578125,1195.4000244140625,2.9769999980926514
2018-09-12,94.80000305175781,13.140000343322754,7954.22998046875,2888.919921875,1204.699951171875,2.9630000591278076
2018-09-13,94.54000091552734,12.369999885559082,8013.7099609375,2904.179931640625,1202.0,2.9630000591278076
2018-09-14,94.9800033569336,12.069999694824219,8010.0400390625,2904.97998046875,1195.0,2.99399995803833
2018-09-17,94.51000213623047,13.680000305175781,7895.7900390625,2888.800048828125,1199.699951171875,3.000999927520752
2018-09-18,94.62000274658203,12.789999961853027,7956.10986328125,2904.31005859375,1196.800048828125,3.0480000972747803
2018-09-19,94.55000305175781,11.75,7950.0400390625,2907.949951171875,1202.199951171875,3.0829999446868896
2018-09-20,93.91000366210938,11.800000190734863,8028.22998046875,2930.75,1206.199951171875,3.078000068664551
2018-09-21,94.22000122070312,11.680000305175781,7986.9599609375,2929.669921875,1196.199951171875,3.068000078201294
2018-09-24,94.26000213623047,12.199999809265137,7993.25,2919.3701171875,1199.300048828125,3.078000068664551
2018-09-25,94.12999725341797,12.420000076293945,8007.47021484375,2915.56005859375,1200.0,3.1019999980926514
2018-09-26,94.19000244140625,12.890000343322754,7990.3701171875,2905.969970703125,1194.0,3.061000108718872
2018-09-27,95.0,12.40999984741211,8041.97021484375,2914.0,1182.300048828125,3.055999994277954
2018-09-28,95.19000244140625,12.119999885559082,8046.35009765625,2913.97998046875,1191.5,3.055999994277954
2018-10-01,95.30000305175781,12.0,8037.2998046875,2924.590087890625,1187.0999755859375,3.0799999237060547
2018-10-02,95.51000213623047,12.050000190734863,7999.5498046875,2923.429931640625,1202.4000244140625,3.055999994277954
2018-10-03,95.76000213623047,11.609999656677246,8025.08984375,2925.510009765625,1198.300048828125,3.1610000133514404
2018-10-04,95.75,14.220000267028809,7879.509765625,2901.610107421875,1197.199951171875,3.197000026702881
2018-10-05,95.62000274658203,14.819999694824219,7788.4501953125,2885.570068359375,1201.199951171875,3.2249999046325684
2018-10-08,95.7699966430664,15.6899995803833,7735.9501953125,2884.429931640625,1184.4000244140625,3.2330000400543213
2018-10-09,95.68000030517578,15.949999809265137,7738.02001953125,2880.340087890625,1187.199951171875,3.2079999446868896
2018-10-10,95.51000213623047,22.959999084472656,7422.0498046875,2785.679931640625,1189.300048828125,3.2249999046325684
2018-10-11,95.0199966430664,24.979999542236328,7329.06005859375,2728.3701171875,1223.5,3.132999897003174
2018-10-12,95.22000122070312,21.309999465942383,7496.89013671875,2767.1298828125,1218.0999755859375,3.1410000324249268
2018-10-15,95.06999969482422,21.299999237060547,7430.740234375,2750.7900390625,1226.4000244140625,3.1630001068115234
2018-10-16,95.05000305175781,17.6200008392334,7645.490234375,2809.919921875,1227.300048828125,3.1559998989105225
2018-10-17,95.58000183105469,17.399999618530273,7642.7001953125,2809.2099609375,1223.699951171875,3.178999900817871
2018-10-18,95.9000015258789,20.059999465942383,7485.14013671875,2768.780029296875,1226.5,3.174999952316284
2018-10-19,95.70999908447266,19.889999389648438,7449.02978515625,2767.780029296875,1225.300048828125,3.197999954223633
2018-10-22,96.01000213623047,19.639999389648438,7468.6298828125,2755.8798828125,1221.199951171875,3.196000099182129
2018-10-23,95.95999908447266,20.709999084472656,7437.5400390625,2740.68994140625,1233.4000244140625,3.1659998893737793
2018-10-24,96.43000030517578,25.229999542236328,7108.39990234375,2656.10009765625,1227.800048828125,3.124000072479248
2018-10-25,96.68000030517578,24.219999313354492,7318.33984375,2705.570068359375,1229.0999755859375,3.135999917984009
2018-10-26,96.36000061035156,24.15999984741211,7167.2099609375,2658.68994140625,1232.5,3.0769999027252197
2018-10-29,96.58000183105469,24.700000762939453,7050.2900390625,2641.25,1224.5,3.0869998931884766
2018-10-30,97.01000213623047,23.350000381469727,7161.64990234375,2682.6298828125,1222.5999755859375,3.109999895095825
2018-10-31,97.12999725341797,21.229999542236328,7305.89990234375,2711.739990234375,1212.300048828125,3.1589999198913574
2018-11-01,96.27999877929688,19.34000015258789,7434.06005859375,2740.3701171875,1236.0,3.1440000534057617
2018-11-02,96.54000091552734,19.510000228881836,7356.990234375,2723.06005859375,1230.9000244140625,3.2139999866485596
2018-11-05,96.3499984741211,19.959999084472656,7328.85009765625,2738.31005859375,1229.800048828125,3.2009999752044678
2018-11-06,96.31999969482422,19.90999984741211,7375.9599609375,2755.449951171875,1223.800048828125,3.2139999866485596
2018-11-07,96.0,16.360000610351562,7570.75,2813.889892578125,1226.199951171875,3.2130000591278076
2018-11-08,96.63999938964844,16.719999313354492,7530.8798828125,2806.830078125,1222.9000244140625,3.2339999675750732
2018-11-09,96.91000366210938,17.360000610351562,7406.89990234375,2781.010009765625,1206.4000244140625,3.188999891281128
2018-11-12,97.54000091552734,20.450000762939453,7200.8701171875,2726.219970703125,1201.300048828125,3.186000108718872
2018-11-13,97.30000305175781,20.020000457763672,7200.8701171875,2722.179931640625,1199.199951171875,3.1449999809265137
2018-11-14,96.80000305175781,21.25,7136.39013671875,2701.580078125,1207.9000244140625,3.119999885559082
2018-11-15,96.93000030517578,19.979999542236328,7259.02978515625,2730.199951171875,1212.800048828125,3.118000030517578
2018-11-16,96.47000122070312,18.139999389648438,7247.8701171875,2736.27001953125,1220.800048828125,3.0739998817443848
2018-11-19,96.19000244140625,20.100000381469727,7028.47998046875,2690.72998046875,1223.0999755859375,3.056999921798706
2018-11-20,96.80999755859375,22.479999542236328,6908.81982421875,2641.889892578125,1219.0,3.0480000972747803
2018-11-21,96.70999908447266,20.799999237060547,6972.25,2649.929931640625,1225.800048828125,3.061000108718872
2018-11-23,96.91999816894531,21.520000457763672,6938.97998046875,2632.56005859375,1221.0,3.053999900817871
2018-11-26,97.06999969482422,18.899999618530273,7081.85009765625,2673.449951171875,1220.199951171875,3.072000026702881
2018-11-27,97.37000274658203,19.020000457763672,7082.7001953125,2682.169921875,1211.199951171875,3.055000066757202
2018-11-28,96.79000091552734,18.489999771118164,7291.58984375,2743.7900390625,1221.4000244140625,3.0439999103546143
2018-11-29,96.77999877929688,18.790000915527344,7273.080078125,2737.800048828125,1224.0999755859375,3.0350000858306885
2018-11-30,97.2699966430664,18.06999969482422,7330.5400390625,2760.169921875,1220.199951171875,3.013000011444092
2018-12-03,97.04000091552734,16.440000534057617,7441.509765625,2790.3701171875,1233.9000244140625,2.992000102996826
2018-12-04,96.97000122070312,20.739999771118164,7158.43017578125,2700.06005859375,1241.0999755859375,2.9240000247955322
2018-12-06,96.80999755859375,21.190000534057617,7188.259765625,2695.949951171875,1238.0999755859375,2.875999927520752
2018-12-07,96.51000213623047,23.229999542236328,6969.25,2633.080078125,1246.800048828125,2.8499999046325684
2018-12-10,97.22000122070312,22.639999389648438,7020.52001953125,2637.719970703125,1243.699951171875,2.8559999465942383
2018-12-11,97.38999938964844,21.760000228881836,7031.830078125,2636.780029296875,1241.9000244140625,2.878999948501587
2018-12-12,97.04000091552734,21.459999084472656,7098.31005859375,2651.070068359375,1244.4000244140625,2.9059998989105225
2018-12-13,97.05999755859375,20.649999618530273,7070.330078125,2650.5400390625,1242.699951171875,2.9110000133514404
2018-12-14,97.44000244140625,21.6299991607666,6910.66015625,2599.949951171875,1237.0,2.8910000324249268
2018-12-17,97.0999984741211,24.520000457763672,6753.72998046875,2545.93994140625,1247.4000244140625,2.8570001125335693
2018-12-18,97.13999938964844,25.579999923706055,6783.91015625,2546.159912109375,1249.199951171875,2.825000047683716
2018-12-19,97.04000091552734,25.579999923706055,6636.830078125,2506.9599609375,1252.0999755859375,2.7780001163482666
2018-12-20,96.27999877929688,28.3799991607666,6528.41015625,2467.419921875,1263.5999755859375,2.7890000343322754
2018-12-21,96.95999908447266,30.110000610351562,6332.990234375,2416.6201171875,1253.800048828125,2.7920000553131104
2018-12-24,96.55000305175781,36.06999969482422,6192.919921875,2351.10009765625,1267.5,2.749000072479248
2018-12-26,97.05000305175781,30.40999984741211,6554.35986328125,2467.699951171875,1269.199951171875,2.796999931335449
2018-12-27,96.4800033569336,29.959999084472656,6579.490234375,2488.830078125,1277.300048828125,2.743000030517578
2018-12-28,96.38999938964844,28.34000015258789,6584.52001953125,2485.739990234375,1279.9000244140625,2.7360000610351562
2018-12-31,96.16999816894531,25.420000076293945,6635.27978515625,2506.85009765625,1278.300048828125,2.686000108718872
2019-01-02,96.81999969482422,23.219999313354492,6665.93994140625,2510.030029296875,1281.0,2.6610000133514404
2019-01-03,96.30999755859375,25.450000762939453,6463.5,2447.889892578125,1291.800048828125,2.553999900817871
2019-01-04,96.19000244140625,21.3799991607666,6738.85986328125,2531.93994140625,1282.699951171875,2.6589999198913574
2019-01-07,95.70999908447266,21.399999618530273,6823.47021484375,2549.68994140625,1286.800048828125,2.681999921798706
