date,strategy_equity,position
2022-12-02,0.991266934057007,0.0
2022-12-03,0.991266934057007,0.0
2022-12-04,0.991266934057007,0.0
2022-12-05,0.991266934057007,0.0
2022-12-06,0.991266934057007,0.0
2022-12-07,0.991266934057007,0.0
2022-12-08,0.991266934057007,0.0
2022-12-09,0.991266934057007,0.0
2022-12-10,0.991266934057007,0.0
2022-12-11,0.991266934057007,0.0
2022-12-12,0.991266934057007,0.0
2022-12-13,0.991266934057007,0.0
2022-12-14,0.991266934057007,0.0
2022-12-15,0.991266934057007,0.0
2022-12-16,0.991266934057007,0.0
2022-12-17,0.991266934057007,0.0
2022-12-18,0.991266934057007,0.0
2022-12-19,0.991266934057007,0.0
2022-12-20,0.991266934057007,0.0
2022-12-21,0.991266934057007,0.0
2022-12-22,0.991266934057007,0.0
2022-12-23,0.991266934057007,0.0
2022-12-24,0.991266934057007,0.0
2022-12-25,0.991266934057007,0.0
2022-12-26,0.991266934057007,0.0
2022-12-27,0.991266934057007,0.0
2022-12-28,0.991266934057007,0.0
2022-12-29,0.991266934057007,0.0
2022-12-30,0.991266934057007,0.0
2022-12-31,0.991266934057007,0.0
2023-01-01,0.991266934057007,0.0
2023-01-02,0.991266934057007,0.0
2023-01-03,0.991266934057007,0.0
2023-01-04,0.991266934057007,0.0
2023-01-05,0.991266934057007,0.0
2023-01-06,0.991266934057007,0.0
2023-01-07,0.991266934057007,0.0
2023-01-08,0.991266934057007,0.0
2023-01-09,0.991266934057007,0.0
2023-01-10,0.991266934057007,0.0
2023-01-11,0.991266934057007,0.0
2023-01-12,0.991266934057007,0.0
2023-01-13,0.991266934057007,0.0
2023-01-14,0.991266934057007,0.0
2023-01-15,0.991266934057007,0.0
2023-01-16,0.991266934057007,0.0
2023-01-17,0.991266934057007,0.0
2023-01-18,0.991266934057007,0.0
2023-01-19,0.991266934057007,0.0
2023-01-20,0.991266934057007,0.0
2023-01-21,0.991266934057007,0.0
2023-01-22,0.991266934057007,0.0
2023-01-23,0.991266934057007,0.0
2023-01-24,0.991266934057007,0.0
2023-01-25,0.991266934057007,0.0
2023-01-26,0.991266934057007,0.0
2023-01-27,0.991266934057007,0.0
2023-01-28,0.991266934057007,0.0
2023-01-29,0.991266934057007,0.0
2023-01-30,0.991266934057007,0.0
2023-01-31,0.991266934057007,0.0
2023-02-01,0.991266934057007,0.0
2023-02-02,0.991266934057007,0.0
2023-02-03,0.991266934057007,0.0
2023-02-04,0.991266934057007,0.0
2023-02-05,0.991266934057007,0.0
2023-02-06,0.991266934057007,0.0
2023-02-07,0.991266934057007,0.0
2023-02-08,0.991266934057007,0.0
2023-02-09,0.991266934057007,0.0
2023-02-10,0.991266934057007,0.0
2023-02-11,0.991266934057007,0.0
2023-02-12,0.991266934057007,0.0
2023-02-13,0.991266934057007,0.0
2023-02-14,0.991266934057007,0.0
2023-02-15,0.991266934057007,0.0
2023-02-16,0.991266934057007,0.0
2023-02-17,0.991266934057007,0.0
2023-02-18,0.991266934057007,0.0
2023-02-19,0.991266934057007,0.0
2023-02-20,0.991266934057007,0.0
2023-02-21,0.991266934057007,0.0
2023-02-22,0.991266934057007,0.0
2023-02-23,0.991266934057007,0.0
2023-02-24,0.991266934057007,0.0
2023-02-25,0.991266934057007,0.0
2023-02-26,0.991266934057007,0.0
2023-02-27,0.991266934057007,0.0
2023-02-28,0.991266934057007,0.0
2023-03-01,0.991266934057007,0.0
2023-03-02,0.991266934057007,0.0
2023-03-03,0.991266934057007,0.0
2023-03-04,0.991266934057007,0.0
2023-03-05,0.991266934057007,0.0
2023-03-06,0.991266934057007,0.0
2023-03-07,0.991266934057007,0.0
2023-03-08,0.991266934057007,0.0
2023-03-09,0.991266934057007,0.0
2023-03-10,0.991266934057007,0.0
2023-03-11,0.991266934057007,0.0
2023-03-12,0.991266934057007,0.0
2023-03-13,0.991266934057007,0.0
2023-03-14,0.991266934057007,0.0
2023-03-15,0.991266934057007,0.0
2023-03-16,0.991266934057007,0.0
2023-03-17,0.991266934057007,0.0
2023-03-18,0.991266934057007,0.0
2023-03-19,0.991266934057007,0.0
2023-03-20,0.991266934057007,0.0
2023-03-21,0.991266934057007,0.0
2023-03-22,0.991266934057007,0.0
2023-03-23,0.991266934057007,0.0
2023-03-24,0.991266934057007,0.0
2023-03-25,0.991266934057007,0.0
2023-03-26,0.991266934057007,0.0
2023-03-27,0.991266934057007,0.0
2023-03-28,0.991266934057007,0.0
2023-03-29,0.991266934057007,0.0
2023-03-30,0.991266934057007,0.0
2023-03-31,0.991266934057007,0.0
2023-04-01,0.991266934057007,0.0
2023-04-02,0.991266934057007,0.0
2023-04-03,0.991266934057007,0.0
2023-04-04,0.991266934057007,0.0
2023-04-05,0.991266934057007,0.0
2023-04-06,0.991266934057007,0.0
2023-04-07,0.991266934057007,0.0
2023-04-08,0.991266934057007,0.0
2023-04-09,0.991266934057007,0.0
2023-04-10,0.991266934057007,0.0
2023-04-11,0.991266934057007,0.0
2023-04-12,0.991266934057007,0.0
2023-04-13,0.991266934057007,0.0
2023-04-14,0.991266934057007,0.0
2023-04-15,0.991266934057007,0.0
2023-04-16,0.991266934057007,0.0
2023-04-17,0.991266934057007,0.0
2023-04-18,0.991266934057007,0.0
2023-04-19,0.991266934057007,0.0
2023-04-20,0.991266934057007,0.0
2023-04-21,0.991266934057007,0.0
2023-04-22,0.991266934057007,0.0
2023-04-23,0.991266934057007,0.0
2023-04-24,0.991266934057007,0.0
2023-04-25,0.991266934057007,0.0
2023-04-26,0.991266934057007,0.0
2023-04-27,0.991266934057007,0.0
2023-04-28,0.991266934057007,0.0
2023-04-29,0.991266934057007,0.0
2023-04-30,0.991266934057007,0.0
2023-05-01,0.991266934057007,0.0
2023-05-02,0.991266934057007,0.0
2023-05-03,0.991266934057007,0.0
2023-05-04,0.991266934057007,0.0
2023-05-05,0.991266934057007,0.0
2023-05-06,0.991266934057007,0.0
2023-05-07,0.991266934057007,0.0
2023-05-08,0.991266934057007,0.0
2023-05-09,0.991266934057007,0.0
2023-05-10,0.991266934057007,0.0
2023-05-11,0.99027566712295,1.0
2023-05-12,0.9839007855543264,1.0
2023-05-13,0.9831763087767851,1.0
2023-05-14,0.9884029699280892,1.0
2023-05-15,0.9973816349886263,1.0
2023-05-16,0.9926705163592017,1.0
2023-05-17,1.0063217445186812,1.0
2023-05-18,0.9848654082074441,1.0
2023-05-19,0.9870311274339715,1.0
2023-05-20,0.9951891104885255,1.0
2023-05-21,0.982166521073674,1.0
2023-05-22,0.9858931884914474,1.0
2023-05-23,0.999491907690365,1.0
2023-05-24,0.9667894739306954,1.0
2023-05-25,0.9721057307909302,1.0
2023-05-26,0.9806294405917745,1.0
2023-05-27,0.9860767862556494,1.0
2023-05-28,1.0295481736798637,0.0
2023-05-29,1.0285186255061838,1.0
2023-05-30,1.026961185381609,1.0
2023-05-31,1.009011687945883,1.0
2023-06-01,0.9944600057152715,1.0
2023-06-02,1.0102072086510332,1.0
2023-06-03,1.0037783183082343,1.0
2023-06-04,1.0054837152446439,1.0
2023-06-05,0.9540507384068664,1.0
2023-06-06,1.0097433139853562,1.0
2023-06-07,0.9767129754957403,1.0
2023-06-08,0.9826190109395747,1.0
2023-06-09,0.9818477072588329,1.0
2023-06-10,0.9582413647992044,1.0
2023-06-11,0.9613688528969818,1.0
2023-06-12,0.9596524964027433,0.0
2023-06-13,0.9596524964027433,0.0
2023-06-14,0.9596524964027433,0.0
2023-06-15,0.9596524964027433,0.0
2023-06-16,0.9596524964027433,0.0
2023-06-17,0.9596524964027433,0.0
2023-06-18,0.9596524964027433,0.0
2023-06-19,0.9586928439063406,1.0
2023-06-20,1.010963850433043,1.0
2023-06-21,1.0701614692281831,0.0
2023-06-22,1.069091307758955,1.0
2023-06-23,1.0978382608406076,1.0
2023-06-24,1.092076206368294,1.0
2023-06-25,1.089759150006639,1.0
2023-06-26,1.0827951024240645,1.0
2023-06-27,1.0979792088422275,1.0
2023-06-28,1.0759773688837806,1.0
2023-06-29,1.089210025177993,1.0
2023-06-30,1.090093275472408,1.0
2023-07-01,1.094167889021775,1.0
2023-07-02,1.09528152132899,1.0
2023-07-03,1.113474294130858,0.0
2023-07-04,1.1123608198367272,1.0
2023-07-05,1.1028990763191404,1.0
2023-07-06,1.0808669889490712,1.0
2023-07-07,1.0960294445055796,0.0
2023-07-08,1.0960294445055796,0.0
2023-07-09,1.0960294445055796,0.0
2023-07-10,1.0960294445055796,0.0
2023-07-11,1.0960294445055796,0.0
2023-07-12,1.0960294445055796,0.0
2023-07-13,1.0960294445055796,0.0
2023-07-14,1.0960294445055796,0.0
2023-07-15,1.0960294445055796,0.0
2023-07-16,1.0960294445055796,0.0
2023-07-17,1.0960294445055796,0.0
2023-07-18,1.0960294445055796,0.0
2023-07-19,1.0960294445055796,0.0
2023-07-20,1.0960294445055796,0.0
2023-07-21,1.0960294445055796,0.0
2023-07-22,1.0960294445055796,0.0
2023-07-23,1.0960294445055796,0.0
2023-07-24,1.0960294445055796,0.0
2023-07-25,1.0960294445055796,0.0
2023-07-26,1.0960294445055796,0.0
2023-07-27,1.0960294445055796,0.0
2023-07-28,1.0960294445055796,0.0
2023-07-29,1.0960294445055796,0.0
2023-07-30,1.0960294445055796,0.0
2023-07-31,1.0960294445055796,0.0
2023-08-01,1.0960294445055796,0.0
2023-08-02,1.0960294445055796,0.0
2023-08-03,1.0960294445055796,0.0
2023-08-04,1.0960294445055796,0.0
2023-08-05,1.0960294445055796,0.0
2023-08-06,1.0960294445055796,0.0
2023-08-07,1.0960294445055796,0.0
2023-08-08,1.0960294445055796,0.0
2023-08-09,1.0960294445055796,0.0
2023-08-10,1.0960294445055796,0.0
2023-08-11,1.0960294445055796,0.0
2023-08-12,1.0960294445055796,0.0
2023-08-13,1.0960294445055796,0.0
2023-08-14,1.0960294445055796,0.0
2023-08-15,1.0960294445055796,0.0
2023-08-16,1.0960294445055796,0.0
2023-08-17,1.0960294445055796,0.0
2023-08-18,1.0949334150610741,1.0
2023-08-19,1.0968670101492357,1.0
2023-08-20,1.1006484682242796,1.0
2023-08-21,1.097997917426402,1.0
2023-08-22,1.0950174661407597,1.0
2023-08-23,1.1097543100441516,0.0
2023-08-24,1.1097543100441516,0.0
2023-08-25,1.1097543100441516,0.0
2023-08-26,1.1097543100441516,0.0
2023-08-27,1.1097543100441516,0.0
2023-08-28,1.1097543100441516,0.0
2023-08-29,1.1097543100441516,0.0
2023-08-30,1.1086445557341074,1.0
2023-08-31,1.0523387932820165,0.0
2023-09-01,1.0523387932820165,0.0
2023-09-02,1.0523387932820165,0.0
2023-09-03,1.0523387932820165,0.0
2023-09-04,1.0523387932820165,0.0
2023-09-05,1.0523387932820165,0.0
2023-09-06,1.0523387932820165,0.0
2023-09-07,1.0523387932820165,0.0
2023-09-08,1.0523387932820165,0.0
2023-09-09,1.0523387932820165,0.0
2023-09-10,1.0523387932820165,0.0
2023-09-11,1.0523387932820165,0.0
2023-09-12,1.0523387932820165,0.0
2023-09-13,1.0523387932820165,0.0
2023-09-14,1.0523387932820165,0.0
2023-09-15,1.0523387932820165,0.0
2023-09-16,1.0523387932820165,0.0
2023-09-17,1.0523387932820165,0.0
2023-09-18,1.0523387932820165,0.0
2023-09-19,1.0512864544887346,1.0
2023-09-20,1.0479923778018634,1.0
2023-09-21,1.0254274115975026,0.0
2023-09-22,1.0254274115975026,0.0
2023-09-23,1.0254274115975026,0.0
2023-09-24,1.0254274115975026,0.0
2023-09-25,1.0244019841859051,1.0
2023-09-26,1.0201398176649208,0.0
2023-09-27,1.0201398176649208,0.0
2023-09-28,1.0201398176649208,0.0
2023-09-29,1.0201398176649208,0.0
2023-09-30,1.0201398176649208,0.0
2023-10-01,1.0201398176649208,0.0
2023-10-02,1.0201398176649208,0.0
2023-10-03,1.0201398176649208,0.0
2023-10-04,1.0201398176649208,0.0
2023-10-05,1.0201398176649208,0.0
2023-10-06,1.0201398176649208,0.0
2023-10-07,1.0201398176649208,0.0
2023-10-08,1.0201398176649208,0.0
2023-10-09,1.0201398176649208,0.0
2023-10-10,1.0201398176649208,0.0
2023-10-11,1.0201398176649208,0.0
2023-10-12,1.0201398176649208,0.0
2023-10-13,1.0201398176649208,0.0
2023-10-14,1.0201398176649208,0.0
2023-10-15,1.0201398176649208,0.0
2023-10-16,1.0201398176649208,0.0
2023-10-17,1.0201398176649208,0.0
2023-10-18,1.0201398176649208,0.0
2023-10-19,1.0201398176649208,0.0
2023-10-20,1.0201398176649208,0.0
2023-10-21,1.0201398176649208,0.0
2023-10-22,1.0201398176649208,0.0
2023-10-23,1.0201398176649208,0.0
2023-10-24,1.0201398176649208,0.0
2023-10-25,1.0201398176649208,0.0
2023-10-26,1.0201398176649208,0.0
2023-10-27,1.0201398176649208,0.0
2023-10-28,1.0201398176649208,0.0
2023-10-29,1.0201398176649208,0.0
2023-10-30,1.0201398176649208,0.0
2023-10-31,1.0201398176649208,0.0
2023-11-01,1.0201398176649208,0.0
2023-11-02,1.0201398176649208,0.0
2023-11-03,1.0201398176649208,0.0
2023-11-04,1.0201398176649208,0.0
2023-11-05,1.0201398176649208,0.0
2023-11-06,1.0201398176649208,0.0
2023-11-07,1.0201398176649208,0.0
2023-11-08,1.0201398176649208,0.0
2023-11-09,1.0201398176649208,0.0
2023-11-10,1.0201398176649208,0.0
2023-11-11,1.0201398176649208,0.0
2023-11-12,1.0201398176649208,0.0
2023-11-13,1.0201398176649208,0.0
2023-11-14,1.0201398176649208,0.0
2023-11-15,1.0201398176649208,0.0
2023-11-16,1.0201398176649208,0.0
2023-11-17,1.0201398176649208,0.0
2023-11-18,1.0201398176649208,0.0
2023-11-19,1.0201398176649208,0.0
2023-11-20,1.0201398176649208,0.0
2023-11-21,1.0201398176649208,0.0
2023-11-22,1.0201398176649208,0.0
2023-11-23,1.0201398176649208,0.0
2023-11-24,1.0201398176649208,0.0
2023-11-25,1.0201398176649208,0.0
2023-11-26,1.0201398176649208,0.0
2023-11-27,1.0201398176649208,0.0
2023-11-28,1.0201398176649208,0.0
2023-11-29,1.0201398176649208,0.0
2023-11-30,1.0201398176649208,0.0
2023-12-01,1.0201398176649208,0.0
2023-12-02,1.0201398176649208,0.0
2023-12-03,1.0201398176649208,0.0
2023-12-04,1.0201398176649208,0.0
2023-12-05,1.0201398176649208,0.0
2023-12-06,1.0201398176649208,0.0
2023-12-07,1.0201398176649208,0.0
2023-12-08,1.0201398176649208,0.0
2023-12-09,1.0201398176649208,0.0
2023-12-10,1.0201398176649208,0.0
2023-12-11,1.0201398176649208,0.0
2023-12-12,1.0201398176649208,0.0
2023-12-13,1.0201398176649208,0.0
2023-12-14,1.0201398176649208,0.0
2023-12-15,1.0201398176649208,0.0
2023-12-16,1.0201398176649208,0.0
2023-12-17,1.0201398176649208,0.0
2023-12-18,1.0201398176649208,0.0
2023-12-19,1.0201398176649208,0.0
2023-12-20,1.0201398176649208,0.0
2023-12-21,1.0201398176649208,0.0
2023-12-22,1.0201398176649208,0.0
2023-12-23,1.0201398176649208,0.0
2023-12-24,1.0201398176649208,0.0
2023-12-25,1.0201398176649208,0.0
2023-12-26,1.0201398176649208,0.0
2023-12-27,1.0201398176649208,0.0
2023-12-28,1.0201398176649208,0.0
2023-12-29,1.0201398176649208,0.0
2023-12-30,1.0201398176649208,0.0
2023-12-31,1.0201398176649208,0.0
2024-01-01,1.0201398176649208,0.0
2024-01-02,1.0201398176649208,0.0
2024-01-03,1.0201398176649208,0.0
2024-01-04,1.0201398176649208,0.0
2024-01-05,1.0201398176649208,0.0
2024-01-06,1.0201398176649208,0.0
2024-01-07,1.0201398176649208,0.0
2024-01-08,1.0201398176649208,0.0
2024-01-09,1.0201398176649208,0.0
2024-01-10,1.0201398176649208,0.0
2024-01-11,1.0201398176649208,0.0
2024-01-12,1.0201398176649208,0.0
2024-01-13,1.0201398176649208,0.0
2024-01-14,1.0201398176649208,0.0
2024-01-15,1.0201398176649208,0.0
2024-01-16,1.0201398176649208,0.0
2024-01-17,1.0201398176649208,0.0
2024-01-18,1.0201398176649208,0.0
2024-01-19,1.0201398176649208,0.0
2024-01-20,1.0201398176649208,0.0
2024-01-21,1.0201398176649208,0.0
2024-01-22,1.0201398176649208,0.0
2024-01-23,1.0201398176649208,0.0
2024-01-24,1.0201398176649208,0.0
2024-01-25,1.0201398176649208,0.0
2024-01-26,1.0201398176649208,0.0
2024-01-27,1.0201398176649208,0.0
2024-01-28,1.0201398176649208,0.0
2024-01-29,1.0201398176649208,0.0
2024-01-30,1.0201398176649208,0.0
2024-01-31,1.0201398176649208,0.0
2024-02-01,1.0201398176649208,0.0
2024-02-02,1.0201398176649208,0.0
2024-02-03,1.0201398176649208,0.0
2024-02-04,1.0201398176649208,0.0
2024-02-05,1.0201398176649208,0.0
2024-02-06,1.0201398176649208,0.0
2024-02-07,1.0201398176649208,0.0
2024-02-08,1.0201398176649208,0.0
2024-02-09,1.0201398176649208,0.0
2024-02-10,1.0201398176649208,0.0
2024-02-11,1.0201398176649208,0.0
2024-02-12,1.0201398176649208,0.0
2024-02-13,1.0201398176649208,0.0
2024-02-14,1.0201398176649208,0.0
2024-02-15,1.0201398176649208,0.0
2024-02-16,1.0201398176649208,0.0
2024-02-17,1.0201398176649208,0.0
2024-02-18,1.0201398176649208,0.0
2024-02-19,1.0201398176649208,0.0
2024-02-20,1.0201398176649208,0.0
2024-02-21,1.0201398176649208,0.0
2024-02-22,1.0201398176649208,0.0
2024-02-23,1.0201398176649208,0.0
2024-02-24,1.0201398176649208,0.0
2024-02-25,1.0201398176649208,0.0
2024-02-26,1.0201398176649208,0.0
2024-02-27,1.0201398176649208,0.0
2024-02-28,1.0201398176649208,0.0
2024-02-29,1.0201398176649208,0.0
2024-03-01,1.0201398176649208,0.0
2024-03-02,1.0201398176649208,0.0
2024-03-03,1.0201398176649208,0.0
2024-03-04,1.0201398176649208,0.0
2024-03-05,1.0201398176649208,0.0
2024-03-06,1.0201398176649208,0.0
2024-03-07,1.0201398176649208,0.0
2024-03-08,1.0201398176649208,0.0
2024-03-09,1.0201398176649208,0.0
2024-03-10,1.0201398176649208,0.0
2024-03-11,1.0201398176649208,0.0
2024-03-12,1.0201398176649208,0.0
2024-03-13,1.0201398176649208,0.0
2024-03-14,1.0201398176649208,0.0
2024-03-15,1.0201398176649208,0.0
2024-03-16,1.0201398176649208,0.0
2024-03-17,1.0201398176649208,0.0
2024-03-18,1.0201398176649208,0.0
2024-03-19,1.0201398176649208,0.0
2024-03-20,1.0201398176649208,0.0
2024-03-21,1.0201398176649208,0.0
2024-03-22,1.0201398176649208,0.0
2024-03-23,1.0201398176649208,0.0
2024-03-24,1.0201398176649208,0.0
2024-03-25,1.0201398176649208,0.0
2024-03-26,1.0201398176649208,0.0
2024-03-27,1.0201398176649208,0.0
2024-03-28,1.0201398176649208,0.0
2024-03-29,1.0201398176649208,0.0
2024-03-30,1.0201398176649208,0.0
2024-03-31,1.0201398176649208,0.0
2024-04-01,1.0201398176649208,0.0
2024-04-02,1.0201398176649208,0.0
2024-04-03,1.0201398176649208,0.0
2024-04-04,1.0201398176649208,0.0
2024-04-05,1.0201398176649208,0.0
2024-04-06,1.0201398176649208,0.0
2024-04-07,1.0201398176649208,0.0
2024-04-08,1.0201398176649208,0.0
2024-04-09,1.0201398176649208,0.0
2024-04-10,1.0201398176649208,0.0
2024-04-11,1.0201398176649208,0.0
2024-04-12,1.0201398176649208,0.0
2024-04-13,1.0201398176649208,0.0
2024-04-14,1.0201398176649208,0.0
2024-04-15,1.0201398176649208,0.0
2024-04-16,1.0201398176649208,0.0
2024-04-17,1.0201398176649208,0.0
2024-04-18,1.0201398176649208,0.0
2024-04-19,1.0201398176649208,0.0
2024-04-20,1.0201398176649208,0.0
2024-04-21,1.0201398176649208,0.0
2024-04-22,1.0201398176649208,0.0
2024-04-23,1.0201398176649208,0.0
2024-04-24,1.0201398176649208,0.0
2024-04-25,1.0201398176649208,0.0
2024-04-26,1.0201398176649208,0.0
2024-04-27,1.0201398176649208,0.0
2024-04-28,1.0201398176649208,0.0
2024-04-29,1.0201398176649208,0.0
2024-04-30,1.0201398176649208,0.0
2024-05-01,1.0201398176649208,0.0
2024-05-02,1.0201398176649208,0.0
2024-05-03,1.0201398176649208,0.0
2024-05-04,1.0201398176649208,0.0
2024-05-05,1.0201398176649208,0.0
2024-05-06,1.0201398176649208,0.0
2024-05-07,1.0201398176649208,0.0
2024-05-08,1.0201398176649208,0.0
2024-05-09,1.0201398176649208,0.0
2024-05-10,1.0201398176649208,0.0
2024-05-11,1.0201398176649208,0.0
2024-05-12,1.0201398176649208,0.0
2024-05-13,1.0201398176649208,0.0
2024-05-14,1.0201398176649208,0.0
2024-05-15,1.0201398176649208,0.0
2024-05-16,1.0201398176649208,0.0
2024-05-17,1.0201398176649208,0.0
2024-05-18,1.0201398176649208,0.0
2024-05-19,1.0201398176649208,0.0
2024-05-20,1.0201398176649208,0.0
2024-05-21,1.0201398176649208,0.0
2024-05-22,1.0201398176649208,0.0
2024-05-23,1.0201398176649208,0.0
2024-05-24,1.0201398176649208,0.0
2024-05-25,1.0201398176649208,0.0
2024-05-26,1.0201398176649208,0.0
2024-05-27,1.0201398176649208,0.0
2024-05-28,1.0201398176649208,0.0
2024-05-29,1.0201398176649208,0.0
2024-05-30,1.0201398176649208,0.0
2024-05-31,1.0201398176649208,0.0
2024-06-01,1.0201398176649208,0.0
2024-06-02,1.0201398176649208,0.0
2024-06-03,1.0201398176649208,0.0
2024-06-04,1.0201398176649208,0.0
2024-06-05,1.0201398176649208,0.0
2024-06-06,1.0201398176649208,0.0
2024-06-07,1.0201398176649208,0.0
2024-06-08,1.0201398176649208,0.0
2024-06-09,1.0201398176649208,0.0
2024-06-10,1.0201398176649208,0.0
2024-06-11,1.0201398176649208,0.0
2024-06-12,1.0201398176649208,0.0
2024-06-13,1.0201398176649208,0.0
2024-06-14,1.0201398176649208,0.0
2024-06-15,1.0201398176649208,0.0
2024-06-16,1.0201398176649208,0.0
2024-06-17,1.0201398176649208,0.0
2024-06-18,1.0201398176649208,0.0
2024-06-19,1.0201398176649208,0.0
2024-06-20,1.0201398176649208,0.0
2024-06-21,1.0201398176649208,0.0
2024-06-22,1.0201398176649208,0.0
2024-06-23,1.0201398176649208,0.0
2024-06-24,1.0201398176649208,0.0
2024-06-25,1.0201398176649208,0.0
2024-06-26,1.0201398176649208,0.0
2024-06-27,1.0201398176649208,0.0
2024-06-28,1.0201398176649208,0.0
2024-06-29,1.0201398176649208,0.0
2024-06-30,1.0201398176649208,0.0
2024-07-01,1.0201398176649208,0.0
2024-07-02,1.0201398176649208,0.0
2024-07-03,1.0201398176649208,0.0
2024-07-04,1.0191196778472558,1.0
2024-07-05,1.011595163991731,1.0
2024-07-06,1.040200892630936,1.0
2024-07-07,0.9967824696459584,0.0
2024-07-08,0.9967824696459584,0.0
2024-07-09,0.9957856871763124,1.0
2024-07-10,0.990225240483837,1.0
2024-07-11,0.9836045093241028,1.0
2024-07-12,0.9930256196988504,1.0
2024-07-13,1.0155816664823452,1.0
2024-07-14,1.041907563694992,0.0
2024-07-15,1.040865656131297,1.0
2024-07-16,1.0460093456436428,1.0
2024-07-17,1.0306353666728674,1.0
2024-07-18,1.0290260841670038,1.0
2024-07-19,1.0719973202843986,1.0
2024-07-20,1.07971582964299,1.0
2024-07-21,1.095125831969261,0.0
2024-07-22,1.0940307061372916,1.0
2024-07-23,1.0681752191320164,1.0
2024-07-24,1.059102956426613,1.0
2024-07-25,1.065971022664637,1.0
2024-07-26,1.1001216497489734,1.0
2024-07-27,1.099935509682751,1.0
2024-07-28,1.1056603292303226,1.0
2024-07-29,1.0819239877483307,1.0
2024-07-30,1.0722575024468408,1.0
2024-07-31,1.0469852219153688,1.0
2024-08-01,1.0587468764739967,1.0
2024-08-02,0.9962840051134894,1.0
2024-08-03,0.982322069184941,0.0
2024-08-04,0.982322069184941,0.0
2024-08-05,0.982322069184941,0.0
2024-08-06,0.982322069184941,0.0
2024-08-07,0.982322069184941,0.0
2024-08-08,0.982322069184941,0.0
2024-08-09,0.982322069184941,0.0
2024-08-10,0.982322069184941,0.0
2024-08-11,0.982322069184941,0.0
2024-08-12,0.982322069184941,0.0
2024-08-13,0.9813397471157561,1.0
2024-08-14,0.9495229025302531,0.0
2024-08-15,0.9495229025302531,0.0
2024-08-16,0.9495229025302531,0.0
2024-08-17,0.9495229025302531,0.0
2024-08-18,0.9495229025302531,0.0
2024-08-19,0.9495229025302531,0.0
2024-08-20,0.9485733796277228,1.0
2024-08-21,0.9830070604115377,1.0
2024-08-22,0.9704664772758685,1.0
2024-08-23,1.0293189248757342,1.0
2024-08-24,1.031244078546198,1.0
2024-08-25,1.0322565643915893,1.0
2024-08-26,1.0099783395668191,1.0
2024-08-27,0.9550221702479956,1.0
2024-08-28,0.948912535864233,1.0
2024-08-29,0.9541222006895982,1.0
2024-08-30,0.9503445467225581,1.0
2024-08-31,0.9479334834298341,1.0
2024-09-01,0.9210560750054163,1.0
2024-09-02,0.9504753870905764,1.0
2024-09-03,0.9240437039002071,1.0
2024-09-04,0.9318100602411769,1.0
2024-09-05,0.9030235719015802,1.0
2024-09-06,0.8673875742224603,1.0
