fold_id,train_size,test_size,accuracy,f1_binary,precision_binary,recall_binary,f1_macro,cohen_kappa
0,1500,63,0.6984126984126984,0.5581395348837209,0.42857142857142855,0.8,0.6646119361165592,0.3595505617977528
1,1521,63,0.5873015873015873,0.5517241379310345,0.47058823529411764,0.6666666666666666,0.584685598377282,0.18991097922848665
2,1542,63,0.7301587301587301,0.6046511627906976,0.5909090909090909,0.6190476190476191,0.6999159428411319,0.4
3,1563,63,0.8253968253968254,0.6857142857142857,0.8571428571428571,0.5714285714285714,0.7824175824175824,0.5714285714285714
4,1584,63,0.7936507936507936,0.23529411764705882,0.15384615384615385,0.5,0.5580140313005937,0.1530506721820062
5,1605,63,0.6031746031746031,0.4186046511627907,0.2903225806451613,0.75,0.5586999159428412,0.1984732824427481
6,1626,63,0.5079365079365079,0.5633802816901409,0.4,0.9523809523809523,0.49987195902688863,0.17699115044247793
7,1647,63,0.6031746031746031,0.6153846153846154,0.45454545454545453,0.9523809523809523,0.6027742749054225,0.2990654205607476
8,1668,63,0.7619047619047619,0.5161290322580645,0.5714285714285714,0.47058823529411764,0.6791171477079796,0.3601895734597156
9,1689,63,0.6507936507936508,0.35294117647058826,0.375,0.3333333333333333,0.5569053708439898,0.11494252873563215
10,1710,63,0.6666666666666666,0.0,0.0,0.0,0.4,0.0
11,1731,63,0.7142857142857143,0.55,0.7333333333333333,0.44,0.6703488372093023,0.3593220338983051
12,1752,63,0.7142857142857143,0.18181818181818182,0.2,0.16666666666666666,0.5043706293706294,0.010471204188481686
13,1773,63,0.6031746031746031,0.07407407407407407,0.058823529411764705,0.1,0.4107744107744108,-0.1572373254959587
14,1794,63,0.5396825396825397,0.40816326530612246,0.29411764705882354,0.6666666666666666,0.5157699443413729,0.11611030478955009
15,1815,63,0.8412698412698413,0.6428571428571429,0.8181818181818182,0.5294117647058824,0.7704081632653061,0.5467625899280575
16,1836,63,0.7777777777777778,0.2222222222222222,1.0,0.125,0.5462962962962963,0.17570093457943925
17,1857,63,0.9047619047619048,0.0,0.0,0.0,0.475,-0.044198895027624197
18,1878,63,0.8571428571428571,0.0,0.0,0.0,0.46153846153846156,0.0
19,1899,63,0.746031746031746,0.1111111111111111,0.058823529411764705,1.0,0.4814814814814815,0.08363636363636373
20,1920,63,0.47619047619047616,0.10810810810810811,0.06451612903225806,0.3333333333333333,0.36866079562708776,-0.061255742725880635
21,1941,63,0.7142857142857143,0.4,0.3333333333333333,0.5,0.60625,0.2222222222222222
22,1962,63,0.6507936507936508,0.3125,0.35714285714285715,0.2777777777777778,0.5392287234042553,0.08333333333333337
23,1983,63,0.7619047619047619,0.34782608695652173,0.4,0.3076923076923077,0.6010975094976783,0.20521446593776282
24,2004,63,0.6666666666666666,0.3225806451612903,0.2631578947368421,0.4166666666666667,0.5507640067911714,0.11623246492985972
25,2025,63,0.5714285714285714,0.47058823529411764,0.3333333333333333,0.8,0.5552941176470588,0.20253164556962022
26,2046,63,0.6507936507936508,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6507056451612903,0.3014112903225806
27,2067,63,0.5555555555555556,0.6818181818181818,0.5172413793103449,1.0,0.47248803827751196,0.14534883720930225
28,2088,63,0.4126984126984127,0.5316455696202531,0.3888888888888889,0.84,0.3722057635335308,-0.02371541501976293
29,2109,63,0.4444444444444444,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.3672883787661406,-0.07299270072992692
30,2130,63,0.5396825396825397,0.12121212121212122,1.0,0.06451612903225806,0.404692082111437,0.06547314578005115
31,2151,63,0.38095238095238093,0.13333333333333333,1.0,0.07142857142857142,0.3259259259259259,0.04878048780487809
32,2172,63,0.5873015873015873,0.4090909090909091,0.6,0.3103448275862069,0.5460088691796009,0.13880126182965302
33,2193,63,0.5873015873015873,0.0,0.0,0.0,0.37,0.0
34,2214,63,0.5396825396825397,0.2926829268292683,0.23076923076923078,0.4,0.47575322812051646,-0.01331114808652245
35,2235,63,0.1746031746031746,0.21212121212121213,0.11864406779661017,1.0,0.17272727272727273,0.01680672268907557
36,2256,63,0.12698412698412698,0.2028985507246377,0.11290322580645161,1.0,0.11899313501144165,0.004024144869215429
37,2277,63,0.20634920634920634,0.21875,0.12280701754385964,1.0,0.2061491935483871,0.02597402597402587
38,2298,63,0.5238095238095238,0.4827586206896552,0.32558139534883723,0.9333333333333333,0.52079107505071,0.20050761421319785
39,2319,63,0.6984126984126984,0.24,0.42857142857142855,0.16666666666666666,0.525940594059406,0.09523809523809523
40,2340,63,0.6666666666666666,0.36363636363636365,0.8571428571428571,0.23076923076923078,0.5689149560117301,0.22857142857142854
41,2361,63,0.5396825396825397,0.2564102564102564,0.8333333333333334,0.15151515151515152,0.4615384615384615,0.11353711790393017
42,2382,63,0.5079365079365079,0.24390243902439024,1.0,0.1388888888888889,0.4395982783357245,0.12145748987854266
43,2403,63,0.6984126984126984,0.5777777777777777,0.9285714285714286,0.41935483870967744,0.671604938271605,0.39145907473309605
44,2424,63,0.5873015873015873,0.5185185185185185,0.3684210526315789,0.875,0.5787037037037037,0.25068618481244276
45,2445,63,0.3968253968253968,0.32142857142857145,0.225,0.5625,0.3892857142857143,-0.06494661921708178
46,2466,63,0.1746031746031746,0.2571428571428571,0.15517241379310345,0.75,0.16428571428571426,-0.08548707753479134
47,2487,63,0.2698412698412698,0.14814814814814814,0.09523809523809523,0.3333333333333333,0.25462962962962965,-0.21052631578947367
48,2508,63,0.19047619047619047,0.2153846153846154,0.1206896551724138,1.0,0.18965952080706178,0.021321961620469176
49,2529,63,0.4126984126984127,0.27450980392156865,0.1891891891891892,0.5,0.3905882352941177,-0.07073954983922826
50,2550,63,0.7142857142857143,0.18181818181818182,0.4,0.11764705882352941,0.5043706293706294,0.06743421052631571
