date,value
2013-09-25,0.7763
2013-09-26,0.7714
2013-09-27,0.7675
2013-09-28,0.7661
2013-09-29,0.7619
2013-09-30,0.7602
2013-10-01,0.7011
2013-10-02,0.7238
2013-10-03,0.7326
2013-10-04,0.7277
2013-10-05,0.7294
2013-10-06,0.7307
2013-10-07,0.7309
2013-10-08,0.7322
2013-10-09,0.7331
2013-10-10,0.7327
2013-10-11,0.7324
2013-10-12,0.737
2013-10-13,0.7423
2013-10-14,0.7527
2013-10-15,0.7452
2013-10-16,0.7522
2013-10-17,0.7662
2013-10-18,0.784
2013-10-19,0.7838
2013-10-20,0.7989
2013-10-21,0.8101
2013-10-22,0.8234
2013-10-23,0.8133
2013-10-24,0.8079
2013-10-25,0.8002
2013-10-26,0.8144
2013-10-27,0.8158
2013-10-28,0.8228
2013-10-29,0.8164
2013-10-30,0.8203
2013-10-31,0.8195
2013-11-01,0.8206
2013-11-02,0.8249
2013-11-03,0.838
2013-11-04,0.8472
2013-11-05,0.8587
2013-11-06,0.8719
2013-11-07,0.8878
2013-11-08,0.8869
2013-11-09,0.8859
2013-11-10,0.891
2013-11-11,0.8947
2013-11-12,0.9055
2013-11-13,0.9121
2013-11-14,0.9105
2013-11-15,0.9159
2013-11-16,0.9243
2013-11-17,0.9442
2013-11-18,0.9333
2013-11-19,0.9386
2013-11-20,0.9495
2013-11-21,0.9546
2013-11-22,0.9567
2013-11-23,0.9552
2013-11-24,0.9559
2013-11-25,0.9618
2013-11-26,0.9638
2013-11-27,0.9655
2013-11-28,0.9692
2013-11-29,0.969
2013-11-30,0.964
2013-12-01,0.9667
2013-12-02,0.9672
2013-12-03,0.9695
2013-12-04,0.9664
2013-12-05,0.9581
2013-12-06,0.9509
2013-12-07,0.9559
2013-12-08,0.9614
2013-12-09,0.9646
2013-12-10,0.9605
2013-12-11,0.9604
2013-12-12,0.9606
2013-12-13,0.9593
2013-12-14,0.9599
2013-12-15,0.9487
2013-12-16,0.9489
2013-12-17,0.9336
2013-12-18,0.9484
2013-12-19,0.941
2013-12-20,0.9396
2013-12-21,0.9413
2013-12-22,0.945
2013-12-23,0.9443
2013-12-24,0.9476
2013-12-25,0.9525
2013-12-26,0.9507
2013-12-27,0.9502
2013-12-28,0.9509
2013-12-29,0.9514
2013-12-30,0.9509
2013-12-31,0.9522
2014-01-01,0.9541
2014-01-02,0.9553
2014-01-03,0.9566
2014-01-04,0.96
2014-01-05,0.9605
2014-01-06,0.955
2014-01-07,0.9558
2014-01-08,0.9563
2014-01-09,0.9574
2014-01-10,0.9591
2014-01-11,0.9569
2014-01-12,0.9557
2014-01-13,0.955
2014-01-14,0.9563
2014-01-15,0.9547
2014-01-16,0.9531
2014-01-17,0.9541
2014-01-18,0.9556
2014-01-19,0.955
2014-01-20,0.9546
2014-01-21,0.9541
2014-01-22,0.9535
2014-01-23,0.9518
2014-01-24,0.9531
2014-01-25,0.9535
2014-01-26,0.949
2014-01-27,0.952
2014-01-28,0.9521
2014-01-29,0.9523
2014-01-30,0.9524
2014-01-31,0.9531
2014-02-01,0.9529
2014-02-02,0.9523
2014-02-03,0.9518
2014-02-04,0.9504
2014-02-05,0.9488
2014-02-06,0.945
2014-02-07,0.9421
2014-02-08,0.9429
2014-02-09,0.9427
2014-02-10,0.9413
2014-02-11,0.9396
2014-02-12,0.9354
2014-02-13,0.9407
2014-02-14,0.9393
2014-02-15,0.9363
2014-02-16,0.937
2014-02-17,0.9364
2014-02-18,0.9359
2014-02-19,0.9289
2014-02-20,0.9303
2014-02-21,0.9333
2014-02-22,0.9334
2014-02-23,0.9249
2014-02-24,0.9236
2014-02-25,0.9303
2014-02-26,0.9299
2014-02-27,0.9254
2014-02-28,0.9273
2014-03-01,0.9261
2014-03-02,0.939
2014-03-03,0.9387
2014-03-04,0.9381
2014-03-05,0.9372
2014-03-06,0.9315
2014-03-07,0.9304
2014-03-08,0.9313
2014-03-09,0.9298
2014-03-10,0.9291
2014-03-11,0.9294
2014-03-12,0.9301
2014-03-13,0.9283
2014-03-14,0.9289
2014-03-15,0.9286
2014-03-16,0.9272
2014-03-17,0.9261
2014-03-18,0.9252
2014-03-19,0.9219
2014-03-20,0.9206
2014-03-21,0.9194
2014-03-22,0.9181
2014-03-23,0.9215
2014-03-24,0.9212
2014-03-25,0.9197
2014-03-26,0.8986
2014-03-27,0.9007
2014-03-28,0.8914
2014-03-29,0.8803
2014-03-30,0.8792
2014-03-31,0.885
2014-04-01,0.8731
2014-04-02,0.8754
2014-04-03,0.8749
2014-04-04,0.8779
2014-04-05,0.8767
2014-04-06,0.8737
2014-04-07,0.8741
2014-04-08,0.8697
2014-04-09,0.8418
2014-04-10,0.8604
2014-04-11,0.8582
2014-04-12,0.8524
2014-04-13,0.8648
2014-04-14,0.8783
2014-04-15,0.8785
2014-04-16,0.8685
2014-04-17,0.8594
2014-04-18,0.8624
2014-04-19,0.8588
2014-04-20,0.8549
2014-04-21,0.8472
2014-04-22,0.84
2014-04-23,0.8385
2014-04-24,0.8209
2014-04-25,0.8103
2014-04-26,0.7849
2014-04-27,0.7815
2014-04-28,0.7737
2014-04-29,0.7361
2014-04-30,0.7317
2014-05-01,0.716
2014-05-02,0.6951
2014-05-03,0.6881
2014-05-04,0.6794
2014-05-05,0.6706
2014-05-06,0.6697
2014-05-07,0.6609
2014-05-08,0.6616
2014-05-09,0.6582
2014-05-10,0.6404
2014-05-11,0.6382
2014-05-12,0.6315
2014-05-13,0.6338
2014-05-14,0.6314
2014-05-15,0.628
2014-05-16,0.6249
2014-05-17,0.6206
2014-05-18,0.6184
2014-05-19,0.645
2014-05-20,0.6455
2014-05-21,0.665
2014-05-22,0.6561
2014-05-23,0.6561
2014-05-24,0.6695
2014-05-25,0.6752
2014-05-26,0.6634
2014-05-27,0.6644
2014-05-28,0.6469
2014-05-29,0.6735
2014-05-30,0.6752
2014-05-31,0.6763
2014-06-01,0.692
2014-06-02,0.6939
2014-06-03,0.6791
2014-06-04,0.6875
2014-06-05,0.6814
2014-06-06,0.6819
2014-06-07,0.6809
2014-06-08,0.6738
2014-06-09,0.6721
2014-06-10,0.6596
2014-06-11,0.6355
2014-06-12,0.6373
2014-06-13,0.6229
2014-06-14,0.6286
2014-06-15,0.627
2014-06-16,0.6369
2014-06-17,0.6306
2014-06-18,0.6194
2014-06-19,0.6144
2014-06-20,0.6141
2014-06-21,0.618
2014-06-22,0.6107
2014-06-23,0.603
2014-06-24,0.5885
2014-06-25,0.5996
2014-06-26,0.6117
2014-06-27,0.6058
2014-06-28,0.6087
2014-06-29,0.6312
2014-06-30,0.6313
2014-07-01,0.6352
2014-07-02,0.6312
2014-07-03,0.6206
2014-07-04,0.6196
2014-07-05,0.6212
2014-07-06,0.6124
2014-07-07,0.6127
2014-07-08,0.609
2014-07-09,0.5941
2014-07-10,0.6005
2014-07-11,0.6003
2014-07-12,0.5943
2014-07-13,0.5866
2014-07-14,0.5874
2014-07-15,0.5818
2014-07-16,0.5859
2014-07-17,0.5896
2014-07-18,0.5889
2014-07-19,0.5857
2014-07-20,0.5822
2014-07-21,0.5798
2014-07-22,0.5765
2014-07-23,0.5639
2014-07-24,0.5622
2014-07-25,0.5568
2014-07-26,0.554
2014-07-27,0.5505
2014-07-28,0.548
2014-07-29,0.5282
2014-07-30,0.5428
2014-07-31,0.5533
2014-08-01,0.5462
2014-08-02,0.5424
2014-08-03,0.5415
2014-08-04,0.5339
2014-08-05,0.5285
2014-08-06,0.5282
2014-08-07,0.5274
2014-08-08,0.5261
2014-08-09,0.5261
2014-08-10,0.5124
2014-08-11,0.5068
2014-08-12,0.4882
2014-08-13,0.4395
2014-08-14,0.4325
2014-08-15,0.455
2014-08-16,0.4207
2014-08-17,0.3842
2014-08-18,0.4062
2014-08-19,0.438
2014-08-20,0.4424
2014-08-21,0.4374
2014-08-22,0.4131
2014-08-23,0.4258
2014-08-24,0.4178
2014-08-25,0.4291
2014-08-26,0.4265
2014-08-27,0.4214
2014-08-28,0.4254
2014-08-29,0.416
2014-08-30,0.3878
2014-08-31,0.3822
2014-09-01,0.382
2014-09-02,0.3811
2014-09-03,0.4005
2014-09-04,0.3866
2014-09-05,0.3886
2014-09-06,0.3864
2014-09-07,0.3739
2014-09-08,0.3814
2014-09-09,0.3869
2014-09-10,0.3859
2014-09-11,0.3817
2014-09-12,0.3867
2014-09-13,0.3836
2014-09-14,0.3803
2014-09-15,0.3689
2014-09-16,0.3577
2014-09-17,0.3111
2014-09-18,0.2525
2014-09-19,0.2863
2014-09-20,0.2673
2014-09-21,0.268
2014-09-22,0.3306
2014-09-23,0.3069
2014-09-24,0.2816
2014-09-25,0.2749
2014-09-26,0.2665
2014-09-27,0.2172
2014-09-28,0.2141
2014-09-29,0.2468
2014-09-30,0.2345
2014-10-01,0.2136
2014-10-02,0.1821
2014-10-03,0.1107
2014-10-04,0.0928
2014-10-05,0.1059
2014-10-06,0.1249
2014-10-07,0.1769
2014-10-08,0.1933
2014-10-09,0.1876
2014-10-10,0.1944
2014-10-11,0.2325
2014-10-12,0.26
2014-10-13,0.2769
2014-10-14,0.2655
2014-10-15,0.2416
2014-10-16,0.2422
2014-10-17,0.2594
2014-10-18,0.2543
2014-10-19,0.2397
2014-10-20,0.2472
2014-10-21,0.2382
2014-10-22,0.188
2014-10-23,0.1889
2014-10-24,0.161
2014-10-25,0.178
2014-10-26,0.1704
2014-10-27,0.1804
2014-10-28,0.123
2014-10-29,0.1512
2014-10-30,0.132
2014-10-31,0.0955
2014-11-01,0.0946
2014-11-02,0.0972
2014-11-03,0.1079
2014-11-04,0.1298
2014-11-05,0.1526
2014-11-06,0.1331
2014-11-07,0.1409
2014-11-08,0.1839
2014-11-09,0.1879
2014-11-10,0.1906
2014-11-11,0.2897
2014-11-12,0.2822
2014-11-13,0.2226
2014-11-14,0.1801
2014-11-15,0.2055
2014-11-16,0.1997
2014-11-17,0.1703
2014-11-18,0.1791
2014-11-19,0.1299
2014-11-20,0.116
2014-11-21,0.1201
2014-11-22,0.1564
2014-11-23,0.1768
2014-11-24,0.1757
2014-11-25,0.152
2014-11-26,0.1561
2014-11-27,0.1876
2014-11-28,0.1835
2014-11-29,0.1889
2014-11-30,0.1888
2014-12-01,0.1959
2014-12-02,0.179
2014-12-03,0.1662
2014-12-04,0.1861
2014-12-05,0.1784
2014-12-06,0.1813
2014-12-07,0.1631
2014-12-08,0.1331
2014-12-09,0.1247
2014-12-10,0.1257
2014-12-11,0.1367
2014-12-12,0.1266
2014-12-13,0.1429
2014-12-14,0.1208
2014-12-15,0.0708
2014-12-16,0.0463
2014-12-17,0.0252
2014-12-18,0.0393
2014-12-19,0.0736
2014-12-20,0.0461
2014-12-21,0.0772
2014-12-22,0.0868
2014-12-23,0.0557
2014-12-24,0.0429
2014-12-25,0.0722
2014-12-26,0.0327
2014-12-27,0.0354
2014-12-28,0.0232
2014-12-29,0.0167
2014-12-30,0.0482
2014-12-31,0.0297
2015-01-01,0.0326
2015-01-02,-0.0705
2015-01-03,-0.1616
2015-01-04,-0.112
2015-01-05,-0.0659
2015-01-06,-0.0378
2015-01-07,-0.0871
2015-01-08,-0.0572
2015-01-09,-0.1197
2015-01-10,-0.1516
2015-01-11,-0.1521
2015-01-12,-0.3814
2015-01-13,-0.7624
2015-01-14,-0.46
2015-01-15,-0.4939
2015-01-16,-0.5525
2015-01-17,-0.4698
2015-01-18,-0.4312
2015-01-19,-0.4657
2015-01-20,-0.3621
2015-01-21,-0.329
2015-01-22,-0.334
2015-01-23,-0.2493
2015-01-24,-0.2231
2015-01-25,-0.1318
2015-01-26,-0.1709
2015-01-27,-0.3151
2015-01-28,-0.3256
2015-01-29,-0.3556
2015-01-30,-0.4287
